にごりえ	名詞	普通名詞	一般				ニゴリエ	濁り江	にごりえ	ニゴリエ	にごりえ	ニゴリエ	和							体	ニゴリエ	ニゴリエ	ニゴリエ	ニゴリエ	3	C1		17716439549092352	64452
から	助詞	接続助詞					カラ	から	から	カラ	から	カラ	和							接助	カラ	カラ	カラ	カラ		動詞%F2@0	形容詞%F2@-1		1984077355950592	7218
起	名詞	普通名詞	一般				キ	起	起	キ	起	キ	漢							体	キ	キ	キ	キ	1	C3		2273248914055680	8270
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
おこ	動詞	非自立可能			五段-カ行	意志推量形	オク	置く	おこ	オコ	おく	オク	和							用	オコ	オク	オコ	オク	0	C4	M1@0	1322454823871075	4811
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
つ	助動詞				五段-ワア行	終止形-一般	ツウ	つう	つ	ツ	つう	ツー	和							助動	ツ	ツウ	ツ	ツウ		動詞%F2@0	形容詞%F2@-1	名詞%F1		6700458253100006	24376
た	助動詞				助動詞-タ	連体形-一般	タ	た	た	タ	た	タ	和							助動	タ	タ	タ	タ		動詞%F2@1	形容詞%F4@-2		5948916285711041	21642
事	名詞	普通名詞	一般				コト	事	事	コト	事	コト	和	コ濁	基本形				B1WS2WB3WB6SjShS	体	コト	コト	コト	コト	2	C3		3528350094205440	12836
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
こと	名詞	普通名詞	一般				コト	事	こと	コト	こと	コト	和	コ濁	基本形				B1WS2WB3WB6SjShS	体	コト	コト	コト	コト	2	C3		3528350027096576	12836
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
いふ	動詞	一般			五段-ワア行	連用形-ウ音便	イウ	言う	いふ	イウ	いう	イウ	和							用	イフ	イウ	イウ	イウ	0	C2		431841815438126	1571
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
惡	名詞	普通名詞	一般				アク	悪	惡	アク	惡	アク	漢							体	アク	アク	アク	アク	1	C3		120954936238592	440
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
わ	感動詞	一般					ワア	わあ	わ	ワ	わ	ワ	和							他	ワ	ワ	ワ	ワ	1			11378304703668736	41394
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
る	助動詞				文語助動詞-リ	連体形-一般	リ	り	る	ル	り	リ	和							助動	ル	リ	ル	リ		動詞%F4@0		10958016383951553	39865
けれど	接続詞						ケレド	けれど	けれど	ケレド	けれど	ケレド	和							他	ケレド	ケレド	ケレド	ケレド	1			3088811663958528	11237
お前	代名詞						オマエ	御前	お前	オマエ	お前	オマエ	和							体	オマエ	オマエ	オマエ	オマエ	0			1429648651198976	5201
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
まへ	名詞	普通名詞	副詞可能				マエ	前	まへ	マエ	まへ	マエ	和							体	マヘ	マヘ	マエ	マエ	1	C1		9748553694061056	35465
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
親	名詞	普通名詞	一般				オヤ	親	親	オヤ	親	オヤ	和							体	オヤ	オヤ	オヤ	オヤ	2	C4		1455487140897280	5295
不孝	名詞	普通名詞	形状詞可能				フコウ	不孝	不孝	フコー	不孝	フコー	漢							体	フコウ	フコウ	フコウ	フコウ	2	C2		8994288616743424	32721
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
おや	感動詞	一般					オヤ	おや	おや	オヤ	おや	オヤ	和							他	オヤ	オヤ	オヤ	オヤ	1	2			1455212262990336	5294
ふ	感動詞	一般					フ	ふ	ふ	フ	ふ	フ	和							他	フ	フ	フ	フ	1			74757453463560704	271966
かう	副詞						コウ	こう	かう	コー	かう	コー	和							相	カウ	カウ	コウ	コウ	0	1			3249615340184064	11822
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
子	名詞	普通名詞	一般				コ	子	子	コ	子	コ	和	コ濁	基本形					体	コ	コ	コ	コ	0	C4		3239719735534080	11786
不孝	名詞	普通名詞	形状詞可能				フコウ	不孝	不孝	フコー	不孝	フコー	漢							体	フコウ	フコウ	フコウ	フコウ	2	C2		8994288616743424	32721
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
こふ	動詞	一般			五段-ワア行	連用形-ウ音便	コウ	請う	こふ	コー	こう	コウ	和							用	コフ	コウ	コウ	コウ	1	C3		62795325399769902	228448
かう	副詞						コウ	こう	かう	コー	かう	コー	和							相	カウ	カウ	コウ	コウ	0	1			3249615340184064	11822
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
少	接頭辞						ショウ	少	少	ショー	少	ショー	漢							接頭	ショウ	ショウ	ショウ	ショウ		P1		4547588716110336	16544
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
すこ	動詞	一般			五段-カ行	意志推量形	スク	空く	すこ	スコ	すく	スク	和							用	スコ	スク	スコ	スク	0	C4	M1@0	5252925425328739	19110
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
し	助詞	副助詞					シ	し	し	シ	し	シ	和							副助	シ	シ	シ	シ		名詞%F4@0		4101736751047168	14922
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
彼	代名詞						カレ	彼	彼	カレ	彼	カレ	和							体	カレ	カレ	カレ	カレ	1			2014863681528320	7330
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
あ	感動詞	一般					アッ	あっ	あ	ア	あ	ア	和							他	ア	ア	ア	ア	1			212214367789568	772
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
子	名詞	普通名詞	一般				コ	子	子	コ	子	コ	和	コ濁	基本形					体	コ	コ	コ	コ	0	C4		3239719735534080	11786
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
こ	名詞	普通名詞	一般				コ	子	こ	コ	こ	コ	和	コ濁	基本形					体	コ	コ	コ	コ	0	C4		3239719869751808	11786
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
行末	名詞	普通名詞	一般				ギョウマツ	行末	行末	ギョーマツ	行末	ギョーマツ	漢							体	ギョウマツ	ギョウマツ	ギョウマツ	ギョウマツ	0	C2		2726522582606336	9919
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ゆく	動詞	非自立可能			五段-カ行	連体形-一般	イク	行く	ゆく	ユク	ゆく	ユク	和							用	ユク	ユク	ユク	ユク	0	C2		470883068158657	1713
すゑ	名詞	固有名詞	人名	名			スエ	スエ	すゑ	スエ	すゑ	スエ	固							名	スヱ	スヱ	スエ	スエ	1			22630431891530240	82329
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
思	動詞	一般			下一段-ア行	連用形-一般	オモウ	思う	思	オモエ	思る	オモエル	和							用	オモエ	オモエル	オモエ	オモエル	3	C1	M4@1	1444509271597697	5255
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
お	接頭辞						オ	御	お	オ	お	オ	和			促添	基本形			接頭	オ	オ	オ	オ		P2		1195727518835200	4350
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
ふ	感動詞	一般					フ	ふ	ふ	フ	ふ	フ	和							他	フ	フ	フ	フ	1			74757453463560704	271966
て	助詞	副助詞					ッテ	って	て	テ	て	テ	和							副助	テ	テ	テ	テ		動詞%F2@0	形容詞%F2@-1	名詞%F1		6684773032534528	24319
眞	接頭辞						マ	真	眞	マ	眞	マ	和			促添	基本形			接頭	マ	マ	マ	マ		P2		9723539770974720	35374
人間	名詞	普通名詞	一般				ニンゲン	人間	人間	ニンゲン	人間	ニンゲン	漢							体	ニンゲン	ニンゲン	ニンゲン	ニンゲン	0	C2		7873061667873280	28642
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ま	感動詞	フィラー					マー	まー	ま	マ	ま	マ	和							他	マ	マ	マ	マ	1			9949489343373824	36196
にんげん	名詞	普通名詞	一般				ニンゲン	人間	にんげん	ニンゲン	にんげん	ニンゲン	漢							体	ニンゲン	ニンゲン	ニンゲン	ニンゲン	0	C2		7873061634318848	28642
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
なつ	名詞	固有名詞	人名	名			ナツ	ナツ	なつ	ナツ	なつ	ナツ	固							名	ナツ	ナツ	ナツ	ナツ	1			21510579298640384	78255
て	助動詞				五段-ワア行	連体形-一般	ツウ	つう	て	テ	つう	ツー	和							助動	テ	ツウ	テ	ツウ		動詞%F2@0	形容詞%F2@-1	名詞%F1		6700458253099688	24376
下	名詞	普通名詞	一般				シタ	下	下	シタ	下	シタ	和							体	シタ	シタ	シタ	シタ	0	C4		4232028912493056	15396
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
くだ	名詞	普通名詞	一般				クダ	くだ	くだ	クダ	くだ	クダ	和							体	クダ	クダ	クダ	クダ	1	C3		44009335914897920	160105
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
さ	動詞	非自立可能			サ行変格	未然形-サ	スル	為る	さ	サ	する	スル	和							用	サ	スル	サ	スル	0	C5		5370298291593794	19537
れ	助動詞				助動詞-レル	連用形-一般	レル	れる	れ	レ	れる	レル	和							助動	レ	レル	レ	レル		動詞%F3@1	M4@1	11198809430434433	40741
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
御酒	名詞	普通名詞	一般				ミキ	御酒	御酒	ミキ	御酒	ミキ	和							体	ミキ	ミキ	ミキ	ミキ	0	1	C3		23946547242869248	87117
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ごし	副詞						ゴシ	ごし	ごし	ゴシ	ごし	ゴシ	和							相	ゴシ	ゴシ	ゴシ	ゴシ	2			73919909071036928	268919
ゆ	名詞	普通名詞	一般			
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
呑	名詞	固有名詞	人名	姓			トン	トン	呑	トン	呑	トン	固							姓	トン	トン	トン	トン	1			86045864468029952	313033
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
のん	助詞	終助詞					ノン	のん	のん	ノン	のん	ノン	和							終助	ノン	ノン	ノン	ノン		動詞%F2@0	形容詞%F2@-1		8051457395925504	29291
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
で	助詞	格助詞					デ	で	で	デ	で	デ	和							格助	デ	デ	デ	デ		動詞%F2@0	名詞%F1		7014343053025792	25518
氣	名詞	普通名詞	一般				キ	気	氣	キ	氣	キ	漢	キ濁	基本形					体	キ	キ	キ	キ	0	C3		2271324835815936	8263
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
き	名詞	普通名詞	助数詞可能				キ	機	き	キ	き	キ	漢						B1S6SjShS	B1S6S8SjShS	体	キ	キ	キ	キ	1	C3		2270775080002048	8261
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
を	助詞	格助詞					ヲ	を	を	オ	を	オ	和							格助	ヲ	ヲ	ヲ	ヲ		動詞%F2@0	名詞%F1	形容詞%F2@-1		11381878116459008	41407
晴	名詞	固有名詞	人名	名			ハル	ハル	晴	ハル	晴	ハル	固							名	ハル	ハル	ハル	ハル	1			8316164853867008	30254
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
は	感動詞	一般					ハア	はあ	は	ハ	は	ハ	和							他	ハ	ハ	ハ	ハ	1			8377187715654144	30476
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
ら	接尾辞	名詞的	一般				ラ	等	ら	ラ	ら	ラ	和							接尾体	ラ	ラ	ラ	ラ		C3		10877477157216768	39572
す	助動詞				助動詞-デス	終止形-一般	デス	です	す	ス	っす	ッス	和							助動	ス	ッス	ス	ッス				7051537469809637	25653
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
一	名詞	数詞					イチ	一	一	イチ	一	イチ	漢			チ促	基本形	N1		数	イチ	イチ	イチ	イチ	2	C3		563508399972864	2050
｜	補助記号	一般						｜	｜		｜		記号							補助								23699981760340480	86220
時	名詞	普通名詞	助数詞可能				ジ	時	時	ジ	時	ジ	漢						B4WW7G9G	体	ジ	ジ	ジ	ジ	1	C3		4860949530026496	17684
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
とき	名詞	普通名詞	副詞可能				トキ	時	とき	トキ	とき	トキ	和	ト濁	基本形					体	トキ	トキ	トキ	トキ	2	C3		7210331000676864	26231
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
眞	名詞	固有名詞	人名	名			シン	シン	眞	シン	眞	シン	固							名	シン	シン	シン	シン	1			4734505994822144	17224
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
しん	名詞	普通名詞	一般				シン	芯	しん	シン	しん	シン	漢							体	シン	シン	シン	シン	1	C3		4738353983529472	17238
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
から	助詞	格助詞					カラ	から	から	カラ	から	カラ	和							格助	カラ	カラ	カラ	カラ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1984352300966400	7219
改心	名詞	普通名詞	サ変可能				カイシン	改心	改心	カイシン	改心	カイシン	漢							体	カイシン	カイシン	カイシン	カイシン	1	C1		1583030489719296	5759
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
か	助詞	副助詞					カ	か	か	カ	か	カ	和							副助	カ	カ	カ	カ		動詞%F2@0	形容詞%F2@-1	名詞%F1		1530528809492992	5568
いしん	名詞	普通名詞	一般				イシン	以心	いしん	イシン	いしん	イシン	漢							体	イシン	イシン	イシン	イシン	1	C1		517328878051840	1882
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
し	動詞	非自立可能			サ行変格	連用形-一般	スル	為る	し	シ	する	スル	和							用	シ	スル	シ	スル	0	C5		5370298291593857	19537
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
下	名詞	普通名詞	一般				シタ	下	下	シタ	下	シタ	和							体	シタ	シタ	シタ	シタ	0	C4		4232028912493056	15396
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
くだ	名詞	普通名詞	一般				クダ	くだ	くだ	クダ	くだ	クダ	和							体	クダ	クダ	クダ	クダ	1	C3		44009335914897920	160105
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
さら	動詞	非自立可能			五段-ラ行	未然形-一般	サル	去る	さら	サラ	さる	サル	和							用	サラ	サル	サラ	サル	1	C1		3975292913852993	14462
ね	助動詞				助動詞-ヌ	仮定形-一般	ズ	ず	ね	ネ	ぬ	ヌ	和							助動	ネ	ヌ	ネ	ヌ		動詞%F4@0		5384050776875745	19587
ば	助詞	接続助詞					バ	ば	ば	バ	ば	バ	和							接助	バ	バ	バ	バ		動詞%F2@0	形容詞%F2@-1		8384609419141632	30503
心	名詞	普通名詞	サ変可能				ココロ	心	心	ココロ	心	ココロ	和	コ濁	基本形					体	ココロ	ココロ	ココロ	ココロ	2	3	C1		3467593453281792	12615
元	名詞	普通名詞	一般				モト	元	元	モト	元	モト	和							体	モト	モト	モト	モト	2	0	C4		10395616219898368	37819
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
こゝろ	名詞	普通名詞	サ変可能				ココロ	心	こゝろ	ココロ	こゝろ	ココロ	和	コ濁	基本形					体	ココロ	ココロ	ココロ	ココロ	2	3	C1		3467593520390656	12615
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
と	助詞	格助詞					ト	と	と	ト	と	ト	和							格助	ト	ト	ト	ト		名詞%F1	動詞%F1	形容詞%F2@-1		7099014038299136	25826
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
なく	形容詞	非自立可能			形容詞	連用形-一般	ナイ	無い	なく	ナク	ない	ナイ	和							相	ナク	ナイ	ナク	ナイ	1	C3		7543208145986177	27442
思	名詞	固有名詞	人名	名			オモウ	オモウ	思	オモー	思	オモー	固							名	オモウ	オモウ	オモウ	オモウ	0			1444217146712576	5254
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
お	接頭辞						オ	御	お	オ	お	オ	和			促添	基本形			接頭	オ	オ	オ	オ		P2		1195727518835200	4350
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
はれ	動詞	一般			下一段-ラ行	連用形-一般	ハレル	晴れる	はれ	ハレ	はれる	ハレル	和							用	ハレ	ハレル	ハレ	ハレル	2	C1	M4@1	8327709725958785	30296
ます	助動詞				助動詞-マス	終止形-一般	マス	ます	ます	マス	ます	マス	和							助動	マス	マス	マス	マス		動詞%F4@1		9812325267808939	35697
とて	助詞	接続助詞					トテ	とて	とて	トテ	とて	トテ	和							接助	トテ	トテ	トテ	トテ				49247409309622784	179161
女房	名詞	普通名詞	一般				ニョウボウ	女房	女房	ニョーボー	女房	ニョーボー	漢							体	ニョウボウ	ニョウボウ	ニョウボウ	ニョウボウ	1	C1		7864274131231232	28610
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
ようぼう	名詞	普通名詞	サ変可能				ヨウボウ	要望	ようぼう	ヨーボー	ようぼう	ヨーボー	漢							体	ヨウボウ	ヨウボウ	ヨウボウ	ヨウボウ	0	C2		10761203836133888	39149
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
打	接尾辞	名詞的	一般				ダ	打	打	ダ	打	ダ	漢							接尾体	ダ	ダ	ダ	ダ		C3		6300210250785280	22920
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
うち	名詞	普通名詞	副詞可能				ウチ	内	うち	ウチ	うち	ウチ	和							体	ウチ	ウチ	ウチ	ウチ	0	C3		881267193291264	3206
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
なげく	動詞	一般			五段-カ行	終止形-一般	ナゲク	嘆く	なげく	ナゲク	なげく	ナゲク	和							用	ナゲク	ナゲク	ナゲク	ナゲク	2	C1		7640240047137451	27795
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
返事	名詞	普通名詞	サ変可能				ヘンジ	返事	返事	ヘンジ	返事	ヘンジ	漢	ヘ半濁	基本形					体	ヘンジ	ヘンジ	ヘンジ	ヘンジ	3	C2		9359326477165056	34049
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
へんじ	名詞	普通名詞	サ変可能				ヘンジ	返事	へんじ	ヘンジ	へんじ	ヘンジ	漢	ヘ半濁	基本形					体	ヘンジ	ヘンジ	ヘンジ	ヘンジ	3	C2		9359326577828352	34049
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
は	助詞	係助詞					ハ	は	は	ワ	は	ワ	和							係助	ハ	ハ	ハ	ハ		動詞%F2@0	名詞%F1	形容詞%F2@-1		8059703733133824	29321
なく	形容詞	非自立可能			形容詞	連用形-一般	ナイ	無い	なく	ナク	ない	ナイ	和							相	ナク	ナイ	ナク	ナイ	1	C3		7543208145986177	27442
て	助詞	接続助詞					テ	て	て	テ	て	テ	和							接助	テ	テ	テ	テ		動詞%F1	形容詞%F2@-1		6837321680953856	24874
吐息	名詞	普通名詞	一般				トイキ	吐息	吐息	トイキ	吐息	トイキ	混							体	トイキ	トイキ	トイキ	トイキ	0	1	2	C2		7102853739061760	25840
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
と	助詞	格助詞					ト	と	と	ト	と	ト	和							格助	ト	ト	ト	ト		名詞%F1	動詞%F1	形容詞%F2@-1		7099014038299136	25826
いき	名詞	普通名詞	形状詞可能				イキ	粋	いき	イキ	いき	イキ	漢							体	イキ	イキ	イキ	イキ	0	C3		454106993009152	1652
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
折々	名詞	普通名詞	副詞可能				オリオリ	折々	折々	オリオリ	折々	オリオリ	和							体	オリオリ	オリオリ	オリオリ	オリオリ	0	2	C2		1465657623454208	5332
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
おり	動詞	非自立可能			五段-ラ行	連用形-一般	オル	居る	おり	オリ	おる	オル	和							用	オリ	オル	オリ	オル	1	C1		1473354204848769	5360
／	補助記号	一般						／	／		／		記号							補助								14302274789888	52
＼	補助記号	一般						＼	＼		＼		記号							補助								23699432004526592	86218
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
に	助詞	格助詞					ニ	に	に	ニ	に	ニ	和							格助	ニ	ニ	ニ	ニ		名詞%F1		7745518285496832	28178
太	名詞	固有名詞	人名	名			フトシ	フトシ	太	フトシ	太	フトシ	固							名	フトシ	フトシ	フトシ	フトシ	1			9054761756271104	32941
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
ふと	副詞						フト	ふと	ふと	フト	ふと	フト	和							相	フト	フト	フト	フト	0	1			9053395956670976	32936
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
く	名詞	数詞					ク	九	く	ク	く	ク	漢							数	ク	ク	ク	ク	1	C3		2747413370642944	9995
身	名詞	普通名詞	一般				シン	身	身	シン	身	シン	漢	シ濁	基本形					体	シン	シン	シン	シン	1	C3		16197739046117888	58927
動	接尾辞	名詞的	一般				ドウ	動	動	ドー	動	ドー	漢							接尾体	ドウ	ドウ	ドウ	ドウ		C3		7413465773908480	26970
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
みう	名詞	固有名詞	人名	名			ミウ	ミウ	みう	ミウ	みう	ミウ	固							名	ミウ	ミウ	ミウ	ミウ	1			22606517547180544	82242
ご	接尾辞	名詞的	一般				ゴ	御	ご	ゴ	ご	ゴ	漢							接尾体	ゴ	ゴ	ゴ	ゴ		C4		3664406068208128	13331
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
き	名詞	普通名詞	助数詞可能				キ	機	き	キ	き	キ	漢						B1S6SjShS	B1S6S8SjShS	体	キ	キ	キ	キ	1	C3		2270775080002048	8261
も	助詞	係助詞					モ	も	も	モ	も	モ	和							係助	モ	モ	モ	モ		動詞%F2@-1	形容詞%F4@-2	名詞%F1		10324972564259328	37562
せ	動詞	非自立可能			サ行変格	未然形-セ	スル	為る	せ	セ	する	スル	和							用	セ	スル	セ	スル	0	C5	M2@0	5370298291593795	19537
ず	助動詞				助動詞-ヌ	連用形-一般	ズ	ず	ず	ズ	ぬ	ヌ	和							助動	ズ	ヌ	ズ	ヌ		動詞%F4@0		5384050776875649	19587
仰	名詞	固有名詞	人名	名			アオグ	アオグ	仰	アオグ	仰	アオグ	固							名	アオグ	アオグ	アオグ	アオグ	0			72243695004557824	262821
向	接尾辞	名詞的	一般				ムキ	向き	向	ムキ	向	ムキ	和							接尾体	ムキ	ムキ	ムキ	ムキ		C4		10176538528064000	37022
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
あほ	名詞	普通名詞	形状詞可能				アホウ	阿呆	あほ	アホ	あほ	アホ	漢							体	アホ	アホ	アホ	アホ	2	1	C4		270488484061696	984
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
き	名詞	普通名詞	一般				キ	木	き	キ	き	キ	和	キ濁	基本形					体	キ	キ	キ	キ	1	C3		2270225357742592	8259
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
ふし	名詞	普通名詞	一般				フシ	不死	ふし	フシ	ふし	フシ	漢							体	フシ	フシ	フシ	フシ	2	1	C3		18013307655037440	65532
たる	助動詞				文語助動詞-タリ-断定	連体形-一般	タリ	たり-断定	たる	タル	たり	タリ	和							助動	タル	タリ	タル	タリ		名詞%F2@1	動詞%F2@1		6247433692652225	22728
心根	名詞	普通名詞	一般				ココロネ	心根	心根	ココロネ	心根	ココロネ	和							体	ココロネ	ココロネ	ココロネ	ココロネ	0	3	C2		14877775336972800	54125
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
こゝろ	名詞	普通名詞	サ変可能				ココロ	心	こゝろ	ココロ	こゝろ	ココロ	和	コ濁	基本形					体	ココロ	ココロ	ココロ	ココロ	2	3	C1		3467593520390656	12615
ね	助詞	終助詞					ネ	ね	ね	ネ	ね	ネ	和							終助	ネ	ネ	ネ	ネ		動詞%F1	名詞%F1	形容詞%F1		7903847959896576	28754
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
の	助詞	格助詞					ノ	の	の	ノ	の	ノ	和							格助	ノ	ノ	ノ	ノ		名詞%F1		7968444268028416	28989
愁	名詞	普通名詞	一般				ウレイ	憂い	愁	ウレー	愁	ウレー	和							体	ウレイ	ウレイ	ウレイ	ウレイ	3	2	C2		11611126425068032	42241
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
つら	形容詞	一般			形容詞	語幹-一般	ツライ	辛い	つら	ツラ	つらい	ツライ	和							相	ツラ	ツライ	ツラ	ツライ	0	2	C2		6816980715840033	24800
》	補助記号	括弧閉						》	》		》		記号							補助								8804716651008	32
さ	助詞	終助詞					サ	さ	さ	サ	さ	サ	和							終助	サ	サ	サ	サ		動詞%F2@0	名詞%F1	形容詞%F4@-1		3743845716206080	13620
、	補助記号	読点						、	、		、		記号							補助								6605693395456	24
其	連体詞						ソノ	其の	其	ソノ	其	ソノ	和							相	ソノ	ソノ	ソノ	ソノ	0			5880746699006464	21394
身	名詞	普通名詞	一般				ミ	身	身	ミ	身	ミ	和							体	ミ	ミ	ミ	ミ	0	C3		9960209615299072	36235
《	補助記号	括弧開						《	《		《		記号							補助								8529838744064	31
そ	副詞						ソウ	そう	そ	ソ	そ	ソ	和							相	ソ	ソ	ソ	ソ	1			5754577605501440	20935
