少年	名詞	普通名詞	一般	*	*	*	ショウネン	少年	少年	ショーネン	ショウネン	漢	少年	ショーネン	ショウネン	ショウネン	*	*	*	*	*	*	0	C2	*
し	助動詞	*	*	*	文語助動詞-キ	連体形-一般	キ	き	し	シ	シ	和	き	キ	キ	キ	*	*	*	*	*	*	*	動詞%F4@0	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
仙吉	名詞	固有名詞	人名	名	*	*	センキチ	センキチ	仙吉	センキチ	センキチ	固	仙吉	センキチ	センキチ	センキチ	*	*	*	*	*	*	0	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
もう	副詞	*	*	*	*	*	モウ	もう	もう	モー	モウ	和	もう	モー	モウ	モウ	*	*	*	*	*	*	"0	1"	*	*
白状	名詞	普通名詞	サ変可能	*	*	*	ハクジョウ	白状	白状	ハクジョー	ハクジョウ	漢	白状	ハクジョー	ハクジョウ	ハクジョウ	*	*	*	*	*	*	1	C1	*
する	動詞	非自立可能	*	*	文語サ行変格	連体形-一般	スル	為る	する	スル	スル	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
から	助詞	接続助詞	*	*	*	*	カラ	から	から	カラ	カラ	和	から	カラ	カラ	カラ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
堪忍	名詞	普通名詞	サ変可能	*	*	*	カンニン	堪忍	堪忍	カンニン	カンニン	漢	堪忍	カンニン	カンニン	カンニン	*	*	*	*	*	*	1	C1	*
し	動詞	非自立可能	*	*	文語サ行変格	連用形-一般	スル	為る	し	シ	シ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
おくれよう	動詞	非自立可能	*	*	下一段-ラ行	意志推量形	オクレル	遅れる	おくれよう	オクレヨー	オクレヨウ	和	おくれる	オクレル	オクレル	オクレル	*	*	*	*	*	*	0	C2	M1@1
」	補助記号	括弧閉	*	*	*	*		」	」			記号	」				*	*	*	*	*	*	*	*	*
光子	名詞	普通名詞	一般	*	*	*	コウシ	光子	光子	コーシ	コウシ	漢	光子	コーシ	コウシ	コウシ	*	*	*	*	*	*	1	C1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
仙吉	名詞	固有名詞	人名	名	*	*	センキチ	センキチ	仙吉	センキチ	センキチ	固	仙吉	センキチ	センキチ	センキチ	*	*	*	*	*	*	0	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
臀	名詞	普通名詞	一般	*	*	*	シリ	尻	臀	シリ	シリ	和	臀	シリ	シリ	シリ	シ濁	基本形	*	*	*	*	2	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
口	名詞	普通名詞	一般	*	*	*	クチ	口	口	クチ	クチ	和	口	クチ	クチ	クチ	ク濁	基本形	*	*	*	B1WS2WB3WB4WB6S8SjShS	0	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
塞がれ	動詞	一般	*	*	文語四段-ラ行	命令形	フサガル	塞がる	塞がれ	フサガレ	フサガレ	和	塞がる	フサガル	フサガル	フサガル	*	*	*	*	*	*	0	C2	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
虫の息	名詞	普通名詞	一般	*	*	*	ムシノイキ	虫の息	虫の息	ムシノイキ	ムシノイキ	和	虫の息	ムシノイキ	ムシノイキ	ムシノイキ	*	*	*	*	*	*	4	C1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
よう	形状詞	助動詞語幹	*	*	*	*	ヨウ	様	よう	ヨー	ヨウ	漢	よう	ヨー	ヨウ	ヨウ	*	*	*	*	*	*	1	C3	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
細い	形容詞	一般	*	*	形容詞	連体形-一般	ホソイ	細い	細い	ホソイ	ホソイ	和	細い	ホソイ	ホソイ	ホソイ	*	*	*	*	*	*	2	C1	*
声	名詞	普通名詞	一般	*	*	*	コエ	声	声	コエ	コエ	和	声	コエ	コエ	コエ	コ濁	基本形	*	*	*	*	1	C3	*
で	助詞	格助詞	*	*	*	*	デ	で	で	デ	デ	和	で	デ	デ	デ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
憐れみ	名詞	普通名詞	一般	*	*	*	アワレミ	哀れみ	憐れみ	アワレミ	アワレミ	和	憐れみ	アワレミ	アワレミ	アワレミ	*	*	*	*	*	*	"0	4	3"	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
乞う	動詞	一般	*	*	文語四段-ハ行	連用形-ウ音便	コウ	請う	乞う	コー	コウ	和	乞ふ	コウ	コフ	コウ	*	*	*	*	*	*	1	C1	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
そん	代名詞	*	*	*	*	*	ソレ	其れ	そん	ソン	ソン	和	そん	ソン	ソン	ソン	*	*	*	*	*	*	0	*	*
なら	助動詞	*	*	*	助動詞-ダ	仮定形-一般	ダ	だ	なら	ナラ	ナラ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	M2@1
屹度	副詞	*	*	*	*	*	キット	急度	屹度	キット	キット	和	屹度	キット	キット	キット	*	*	*	*	*	*	1	*	*
白状	名詞	普通名詞	サ変可能	*	*	*	ハクジョウ	白状	白状	ハクジョー	ハクジョウ	漢	白状	ハクジョー	ハクジョウ	ハクジョウ	*	*	*	*	*	*	1	C1	*
し	動詞	非自立可能	*	*	サ行変格	連用形-一般	スル	為る	し	シ	シ	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	*
ます	助動詞	*	*	*	助動詞-マス	終止形-一般	マス	ます	ます	マス	マス	和	ます	マス	マス	マス	*	*	*	*	*	*	*	動詞%F4@1	*
ね	助詞	終助詞	*	*	*	*	ネ	ね	ね	ネ	ネ	和	ね	ネ	ネ	ネ	*	*	*	*	*	*	*	"動詞%F1	名詞%F1	形容詞%F1"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
やっぱり	副詞	*	*	*	*	*	ヤハリ	矢張り	やっぱり	ヤッパリ	ヤッパリ	和	やっぱり	ヤッパリ	ヤッパリ	ヤッパリ	*	*	*	*	*	*	3	*	*
先	名詞	普通名詞	副詞可能	*	*	*	サキ	先	先	サキ	サキ	和	先	サキ	サキ	サキ	*	*	*	*	*	*	0	C4	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
西洋	名詞	普通名詞	一般	*	*	*	セイヨウ	西洋	西洋	セーヨー	セイヨウ	漢	西洋	セーヨー	セイヨウ	セイヨウ	*	*	*	*	*	*	1	C1	*
館	接尾辞	名詞的	一般	*	*	*	カン	館	館	カン	カン	漢	館	カン	カン	カン	*	*	*	*	*	*	*	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
居	動詞	非自立可能	*	*	文語上一段-ワ行	連用形-一般	イル	居る	居	イ	イ	和	居る	イル	イル	イル	*	*	*	*	*	*	0	C4	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
ん	助動詞	*	*	*	文語助動詞-ム	連体形-撥音便	ム	む	ん	ン	ン	和	む	ム	ム	ム	*	*	*	*	*	*	*	動詞%F4@0	*
でしょう	助動詞	*	*	*	助動詞-デス	意志推量形	デス	です	でしょう	デショー	デショウ	和	です	デス	デス	デス	*	*	*	*	*	*	*	"形容詞%F2@-1	動詞%F2@0	名詞%F2@1"	M1@1
」	補助記号	括弧閉	*	*	*	*		」	」			記号	」				*	*	*	*	*	*	*	*	*
臀	名詞	普通名詞	一般	*	*	*	シリ	尻	臀	シリ	シリ	和	臀	シリ	シリ	シリ	シ濁	基本形	*	*	*	*	2	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
擡げ	動詞	一般	*	*	下一段-ガ行	連用形-一般	モタゲル	擡げる	擡げ	モタゲ	モタゲ	和	擡げる	モタゲル	モタゲル	モタゲル	*	*	*	*	*	*	"0	3"	C2	M4@1
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
少し	副詞	*	*	*	*	*	スコシ	少し	少し	スコシ	スコシ	和	少し	スコシ	スコシ	スコシ	*	*	*	*	*	*	2	*	*
手	名詞	普通名詞	助数詞可能	*	*	*	テ	手	手	テ	テ	和	手	テ	テ	テ	テ濁	基本形	*	*	*	B1SjS	1	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
緩め	動詞	一般	*	*	文語下二段-マ行	連用形-一般	ユルメル	緩める	緩め	ユルメ	ユルメ	和	緩む	ユルム	ユルム	ユルム	*	*	*	*	*	*	2	C1	*
ながら	助詞	接続助詞	*	*	*	*	ナガラ	ながら	ながら	ナガラ	ナガラ	和	ながら	ナガラ	ナガラ	ナガラ	*	*	*	*	*	*	*	"名詞%F4@1	動詞%F4@1	形容詞%F4@1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
仙吉	名詞	固有名詞	人名	名	*	*	センキチ	センキチ	仙吉	センキチ	センキチ	固	仙吉	センキチ	センキチ	センキチ	*	*	*	*	*	*	0	*	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
訊問	名詞	普通名詞	サ変可能	*	*	*	ジンモン	尋問	訊問	ジンモン	ジンモン	漢	訊問	ジンモン	ジンモン	ジンモン	*	*	*	*	*	*	0	C2	*
する	動詞	非自立可能	*	*	サ行変格	終止形-一般	スル	為る	する	スル	スル	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
あゝ	感動詞	一般	*	*	*	*	アア	ああ	あゝ	アー	アア	和	あゝ	アー	アア	アア	*	*	*	*	*	*	1	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
お前	代名詞	*	*	*	*	*	オマエ	御前	お前	オマエ	オマエ	和	お前	オマエ	オマエ	オマエ	*	*	*	*	*	*	0	*	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
又	副詞	*	*	*	*	*	マタ	又	又	マタ	マタ	和	又	マタ	マタ	マタ	*	*	*	*	*	*	0	*	*
連れ	動詞	一般	*	*	文語下二段-ラ行	連用形-一般	ツレル	連れる	連れ	ツレ	ツレ	和	連る	ツル	ツル	ツル	*	*	*	*	*	*	0	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
行け	動詞	非自立可能	*	*	文語四段-カ行	已然形-一般	イク	行く	行け	イケ	イケ	和	行く	イク	イク	イク	*	*	*	*	*	*	0	C2	*
って	助詞	副助詞	*	*	*	*	ッテ	って	って	ッテ	ッテ	和	って	ッテ	ッテ	ッテ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F1	名詞%F1"	*
云う	動詞	一般	*	*	文語四段-ハ行	終止形-一般	イウ	言う	云う	イウ	イウ	和	云う	イウ	イウ	イウ	*	*	*	*	*	*	0	C2	*
だろう	助動詞	*	*	*	助動詞-ダ	意志推量形	ダ	だ	だろう	ダロー	ダロウ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	M1@1
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
思っ	動詞	一般	*	*	五段-ワア行	連用形-促音便	オモウ	思う	思っ	オモッ	オモッ	和	思う	オモウ	オモウ	オモウ	*	*	*	*	*	*	2	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
※	補助記号	一般	*	*	*	*		※	※			記号	※				*	*	*	*	*	*	*	*	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
つい	動詞	一般	*	*	五段-カ行	連用形-イ音便	ツク	つく	つい	ツイ	ツイ	和	つく	ツク	ツク	ツク	*	*	*	*	*	*	"1	2"	C1	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
の	助詞	終助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
だって	助詞	接続助詞	*	*	*	*	タッテ	たって	だって	ダッテ	ダッテ	和	だって	ダッテ	ダッテ	ダッテ	*	*	*	*	*	*	*	動詞%F2@1	*
お前	代名詞	*	*	*	*	*	オマエ	御前	お前	オマエ	オマエ	和	お前	オマエ	オマエ	オマエ	*	*	*	*	*	*	0	*	*
達	接尾辞	名詞的	一般	*	*	*	タチ	達	達	タチ	タチ	和	達	タチ	タチ	タチ	タ濁	基本形	*	*	*	*	*	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
つれ	動詞	一般	*	*	文語下二段-ラ行	連用形-一般	ツレル	連れる	つれ	ツレ	ツレ	和	つる	ツル	ツル	ツル	*	*	*	*	*	*	0	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
行く	動詞	非自立可能	*	*	五段-カ行	終止形-一般	イク	行く	行く	ユク	ユク	和	行く	ユク	ユク	ユク	*	*	*	*	*	*	0	C2	*
と	助詞	接続助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"形容詞%F2@-1	動詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
お	接頭辞	*	*	*	*	*	オ	御	お	オ	オ	和	お	オ	オ	オ	*	*	*	促添	基本形	*	*	P2	*
母	名詞	普通名詞	一般	*	*	*	ハハ	母	母	ハハ	ハハ	和	母	ハハ	ハハ	ハハ	*	*	*	*	*	*	1	C3	*
さん	接尾辞	名詞的	一般	*	*	*	サン	さん	さん	サン	サン	和	さん	サン	サン	サン	*	*	*	*	*	*	*	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
叱ら	動詞	一般	*	*	文語四段-ラ行	未然形-一般	シカル	叱る	叱ら	シカラ	シカラ	和	叱る	シカル	シカル	シカル	*	*	*	*	*	*	"0	2"	C2	*
れる	助動詞	*	*	*	助動詞-レル	終止形-一般	レル	れる	れる	レル	レル	和	れる	レル	レル	レル	*	*	*	*	*	*	*	動詞%F3@1	*
ん	助詞	準体助詞	*	*	*	*	ノ	の	ん	ン	ン	和	ん	ン	ン	ン	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
だ	助動詞	*	*	*	助動詞-ダ	終止形-一般	ダ	だ	だ	ダ	ダ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
もの	助詞	終助詞	*	*	*	*	モノ	もの	もの	モノ	モノ	和	もの	モノ	モノ	モノ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞F2@-1"	*
」	補助記号	括弧閉	*	*	*	*		」	」			記号	」				*	*	*	*	*	*	*	*	*
聞く	動詞	一般	*	*	文語四段-カ行	終止形-一般	キク	聞く	聞く	キク	キク	和	聞く	キク	キク	キク	キ濁	基本形	*	*	*	*	0	C2	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
仙吉	名詞	固有名詞	人名	名	*	*	センキチ	センキチ	仙吉	センキチ	センキチ	固	仙吉	センキチ	センキチ	センキチ	*	*	*	*	*	*	0	*	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
眼	名詞	普通名詞	一般	*	*	*	メ	目	眼	メ	メ	和	眼	メ	メ	メ	*	*	*	*	*	*	1	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
瞋	動詞	一般	*	*	文語四段-ラ行	未然形-一般	イカル	怒る	瞋	イカラ	イカラ	和	瞋る	イカル	イカル	イカル	*	*	*	*	*	*	2	C1	*
らし	助動詞	*	*	*	文語助動詞-ラシ	終止形-一般	ラシ	らし	らし	ラシ	ラシ	和	らし	ラシ	ラシ	ラシ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@1"	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
威嚇	名詞	普通名詞	サ変可能	*	*	*	イカク	威嚇	威嚇	イカク	イカク	漢	威嚇	イカク	イカク	イカク	*	*	*	*	*	*	0	C2	*
する	動詞	非自立可能	*	*	文語サ行変格	連体形-一般	スル	為る	する	スル	スル	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
よう	形状詞	助動詞語幹	*	*	*	*	ヨウ	様	よう	ヨー	ヨウ	漢	よう	ヨー	ヨウ	ヨウ	*	*	*	*	*	*	1	C3	*
に	助動詞	*	*	*	文語助動詞-ナリ-断定	連用形-ニ	ナリ	なり-断定	に	ニ	ニ	和	なり	ナリ	ナリ	ナリ	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@-1動詞%F2@0"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
よ	名詞	普通名詞	一般	*	*	*	ヨ	世	よ	ヨ	ヨ	和	よ	ヨ	ヨ	ヨ	*	*	*	*	*	*	"1	0"	C3	*
ござんす	動詞	非自立可能	*	*	文語助動詞-ザンス	終止形-一般	ゴザンス	ござんす	ござんす	ゴザンス	ゴザンス	混	ござんす	ゴザンス	ゴザンス	ゴザンス	*	*	*	*	*	*	2	C1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
連れ	動詞	一般	*	*	文語下二段-ラ行	連用形-一般	ツレル	連れる	連れ	ツレ	ツレ	和	連る	ツル	ツル	ツル	*	*	*	*	*	*	0	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
行か	動詞	非自立可能	*	*	五段-カ行	未然形-一般	イク	行く	行か	イカ	イカ	和	行く	イク	イク	イク	*	*	*	*	*	*	0	C2	*
ない	助動詞	*	*	*	助動詞-ナイ	終止形-一般	ナイ	ない	ない	ナイ	ナイ	和	ない	ナイ	ナイ	ナイ	*	*	*	*	*	*	*	動詞%F3@0	*
ん	助動詞	*	*	*	文語助動詞-ム	連体形-撥音便	ム	む	ん	ン	ン	和	む	ム	ム	ム	*	*	*	*	*	*	*	動詞%F4@0	*
なら	助動詞	*	*	*	助動詞-ダ	仮定形-一般	ダ	だ	なら	ナラ	ナラ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	M2@1
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
そら	感動詞	一般	*	*	*	*	ソラ	そら	そら	ソラ	ソラ	和	そら	ソラ	ソラ	ソラ	*	*	*	*	*	*	1	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
又	接続詞	*	*	*	*	*	マタ	又	又	マタ	マタ	和	又	マタ	マタ	マタ	*	*	*	*	*	*	0	*	*
苦しく	形容詞	一般	*	*	文語形容詞-シク	連用形-一般	クルシイ	苦しい	苦しく	クルシク	クルシク	和	苦し	クルシ	クルシ	クルシ	ク濁	基本形	*	*	*	*	1	C1	*
なり	動詞	非自立可能	*	*	文語四段-ラ行	連用形-一般	ナル	成る	なり	ナリ	ナリ	和	なる	ナル	ナル	ナル	*	*	*	*	*	*	1	C1	*
ます	助動詞	*	*	*	助動詞-マス	終止形-一般	マス	ます	ます	マス	マス	和	ます	マス	マス	マス	*	*	*	*	*	*	*	動詞%F4@1	*
よ	助詞	終助詞	*	*	*	*	ヨ	よ	よ	ヨ	ヨ	和	よ	ヨ	ヨ	ヨ	*	*	*	*	*	*	*	"名詞%F1	動詞%F2@0	形容詞%F2@-1"	*
」	補助記号	括弧閉	*	*	*	*		」	」			記号	」				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
あいた	感動詞	一般	*	*	*	*	アイタ	あいた	あいた	アイタ	アイタ	和	あいた	アイタ	アイタ	アイタ	*	*	*	*	*	*	0	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
あいた	感動詞	一般	*	*	*	*	アイタ	あいた	あいた	アイタ	アイタ	和	あいた	アイタ	アイタ	アイタ	*	*	*	*	*	*	0	*	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
そん	代名詞	*	*	*	*	*	ソレ	其れ	そん	ソン	ソン	和	そん	ソン	ソン	ソン	*	*	*	*	*	*	0	*	*
なら	助動詞	*	*	*	助動詞-ダ	仮定形-一般	ダ	だ	なら	ナラ	ナラ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	M2@1
連れ	動詞	一般	*	*	文語下二段-ラ行	連用形-一般	ツレル	連れる	連れ	ツレ	ツレ	和	連る	ツル	ツル	ツル	*	*	*	*	*	*	0	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
行く	動詞	非自立可能	*	*	五段-カ行	終止形-一般	イク	行く	行く	ユク	ユク	和	行く	ユク	ユク	ユク	*	*	*	*	*	*	0	C2	*
よ	助詞	終助詞	*	*	*	*	ヨ	よ	よ	ヨ	ヨ	和	よ	ヨ	ヨ	ヨ	*	*	*	*	*	*	*	"名詞%F1	動詞%F2@0	形容詞%F2@-1"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
連れ	動詞	一般	*	*	文語下二段-ラ行	連用形-一般	ツレル	連れる	連れ	ツレ	ツレ	和	連る	ツル	ツル	ツル	*	*	*	*	*	*	0	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
って	助詞	副助詞	*	*	*	*	ッテ	って	って	ッテ	ッテ	和	って	ッテ	ッテ	ッテ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F1	名詞%F1"	*
上げる	動詞	非自立可能	*	*	下一段-ガ行	連体形-一般	アゲル	上げる	上げる	アゲル	アゲル	和	上げる	アゲル	アゲル	アゲル	*	*	*	*	*	*	0	C2	*
から	助詞	接続助詞	*	*	*	*	カラ	から	から	カラ	カラ	和	から	カラ	カラ	カラ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
もう	副詞	*	*	*	*	*	モウ	もう	もう	モー	モウ	和	もう	モー	モウ	モウ	*	*	*	*	*	*	"0	1"	*	*
堪忍	名詞	普通名詞	サ変可能	*	*	*	カンニン	堪忍	堪忍	カンニン	カンニン	漢	堪忍	カンニン	カンニン	カンニン	*	*	*	*	*	*	1	C1	*
し	動詞	非自立可能	*	*	文語サ行変格	連用形-一般	スル	為る	し	シ	シ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
おくれよ	動詞	非自立可能	*	*	文語下二段-ラ行	命令形	オクレル	遅れる	おくれよ	オクレヨ	オクレヨ	和	おくる	オクル	オクル	オクル	*	*	*	*	*	*	0	C2	M2@1
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
其の	連体詞	*	*	*	*	*	ソノ	其の	其の	ソノ	ソノ	和	其の	ソノ	ソノ	ソノ	*	*	*	*	*	*	0	*	*
代り	名詞	普通名詞	一般	*	*	*	カワリ	代わり	代り	カワリ	カワリ	和	代り	カワリ	カワリ	カワリ	カ濁	基本形	*	*	*	*	0	C2	*
晝間	名詞	普通名詞	副詞可能	*	*	*	ヒルマ	昼間	晝間	ヒルマ	ヒルマ	和	晝間	ヒルマ	ヒルマ	ヒルマ	ヒ半濁	基本形	*	*	*	*	3	C2	*
