すみだ	名詞	固有名詞	地名	一般	*	*	スミダ	スミダ	すみだ	スミダ	スミダ	固	すみだ	スミダ	スミダ	スミダ	*	*	*	*	*	*	0	*	*
より	助詞	格助詞	*	*	*	*	ヨリ	より	より	ヨリ	ヨリ	和	より	ヨリ	ヨリ	ヨリ	*	*	*	*	*	*	*	"名詞%F2@1	動詞%F2@1	形容詞%F2@1"	*
外	名詞	普通名詞	副詞可能	*	*	*	ホカ	他	外	ホカ	ホカ	和	外	ホカ	ホカ	ホカ	*	*	*	*	*	*	0	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
仕様	名詞	普通名詞	一般	*	*	*	シヨウ	仕様	仕様	シヨー	シヨウ	混	仕様	シヨー	シヨウ	シヨウ	*	*	*	*	*	*	0	C2	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
ない	形容詞	非自立可能	*	*	形容詞	終止形-一般	ナイ	無い	ない	ナイ	ナイ	和	ない	ナイ	ナイ	ナイ	*	*	*	*	*	*	1	C3	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
思つ	動詞	一般	*	*	五段-ワア行	連用形-促音便	オモウ	思う	思つ	オモッ	オモツ	和	思ふ	オモウ	オモフ	オモウ	*	*	*	*	*	*	2	C1	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
の	助詞	準体助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
で	助動詞	*	*	*	助動詞-ダ	連用形-一般	ダ	だ	で	デ	デ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
ある	動詞	非自立可能	*	*	五段-ラ行	終止形-一般	アル	有る	ある	アル	アル	和	ある	アル	アル	アル	*	*	*	*	*	*	1	C3	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
　	空白	*	*	*	*	*		　	　			記号	　				*	*	*	*	*	*	*	*	*
三	名詞	数詞	*	*	*	*	サン	三	三	サン	サン	漢	三	サン	サン	サン	*	*	N3	*	*	*	0	C3	*
度	名詞	普通名詞	助数詞可能	*	*	*	ド	度	度	ド	ド	漢	度	ド	ド	ド	*	*	*	*	*	B	0	C3	*
目	接尾辞	名詞的	一般	*	*	*	メ	目	目	メ	メ	和	目	メ	メ	メ	*	*	*	*	*	*	*	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
掛合つ	動詞	一般	*	*	五段-ワア行	連用形-促音便	カケアウ	掛け合う	掛合つ	カケアッ	カケアツ	和	掛合ふ	カケアウ	カケアフ	カケアウ	*	*	*	*	*	*	"3	0"	C1	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
老	接頭辞	*	*	*	*	*	ロウ	老	老	ロー	ロウ	漢	老	ロー	ロウ	ロウ	*	*	*	*	*	*	*	P2	*
車夫	名詞	普通名詞	一般	*	*	*	シャフ	車夫	車夫	シャフ	シャフ	漢	車夫	シャフ	シャフ	シャフ	*	*	*	*	*	*	1	C3	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
やつと	副詞	*	*	*	*	*	ヤット	漸と	やつと	ヤット	ヤツト	和	やつと	ヤット	ヤツト	ヤット	*	*	*	*	*	*	"0	3"	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
事	名詞	普通名詞	一般	*	*	*	コト	事	事	コト	コト	和	事	コト	コト	コト	コ濁	基本形	*	*	*	B1WS2WB3WB6SjShS	2	C3	*
で	助動詞	*	*	*	助動詞-ダ	連用形-一般	ダ	だ	で	デ	デ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
お	接頭辞	*	*	*	*	*	オ	御	お	オ	オ	和	お	オ	オ	オ	*	*	*	促添	基本形	*	*	P2	*
豊	名詞	普通名詞	一般	*	*	*	トヨ	豊	豊	トヨ	トヨ	和	豊	トヨ	トヨ	トヨ	*	*	*	*	*	*	1	C1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
望む	動詞	一般	*	*	文語四段-マ行	連体形-一般	ノゾム	望む	望む	ノゾム	ノゾム	和	望む	ノゾム	ノゾム	ノゾム	*	*	*	*	*	*	"0	2"	C2	*
賃銀	名詞	普通名詞	一般	*	*	*	チンギン	賃金	賃銀	チンギン	チンギン	漢	賃銀	チンギン	チンギン	チンギン	*	*	*	*	*	*	1	C1	*
で	助詞	格助詞	*	*	*	*	デ	で	で	デ	デ	和	で	デ	デ	デ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
小梅	名詞	普通名詞	一般	*	*	*	コウメ	小梅	小梅	コウメ	コウメ	和	小梅	コウメ	コウメ	コウメ	*	*	*	*	*	*	"0	1"	C2	*
行き	接尾辞	名詞的	一般	*	*	*	イキ	行き	行き	ユキ	ユキ	和	行き	ユキ	ユキ	ユキ	*	*	*	*	*	*	*	C4	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
承知	名詞	普通名詞	サ変可能	*	*	*	ショウチ	承知	承知	ショーチ	ショウチ	漢	承知	ショーチ	ショウチ	ショウチ	*	*	*	*	*	*	0	C2	*
し	動詞	非自立可能	*	*	サ行変格	連用形-一般	スル	為る	し	シ	シ	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
吾妻橋	名詞	固有名詞	地名	一般	*	*	アズマバシ	アズマバシ	吾妻橋	アズマバシ	アズマバシ	固	吾妻橋	アズマバシ	アズマバシ	アズマバシ	*	*	*	*	*	*	0	*	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
午後	名詞	普通名詞	副詞可能	*	*	*	ゴゴ	午後	午後	ゴゴ	ゴゴ	漢	午後	ゴゴ	ゴゴ	ゴゴ	*	*	*	*	*	*	1	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
日光	名詞	普通名詞	一般	*	*	*	ニッコウ	日光	日光	ニッコー	ニッコウ	漢	日光	ニッコー	ニッコウ	ニッコウ	*	*	*	*	*	*	1	C1	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
塵埃	名詞	普通名詞	一般	*	*	*	ジンアイ	塵埃	塵埃	ジンアイ	ジンアイ	漢	塵埃	ジンアイ	ジンアイ	ジンアイ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
中	名詞	普通名詞	副詞可能	*	*	*	ナカ	中	中	ナカ	ナカ	和	中	ナカ	ナカ	ナカ	*	*	*	*	*	*	1	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
おび	動詞	一般	*	*	文語上二段-バ行	連用形-一般	オビル	帯びる	おび	オビ	オビ	和	おぶ	オブ	オブ	オブ	*	*	*	*	*	*	1	C1	*
たゞ	副詞	*	*	*	*	*	タダ	唯	たゞ	タダ	タダ	和	たゞ	タダ	タダ	タダ	*	*	*	*	*	*	1	*	*
しい	動詞	非自立可能	*	*	サ行変格	連用形-一般	スル	為る	しい	シー	シイ	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	*
人出	名詞	普通名詞	一般	*	*	*	ヒトデ	人出	人出	ヒトデ	ヒトデ	和	人出	ヒトデ	ヒトデ	ヒトデ	*	*	*	*	*	*	0	C2	*
で	助動詞	*	*	*	助動詞-ダ	連用形-一般	ダ	だ	で	デ	デ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
ある	動詞	非自立可能	*	*	五段-ラ行	終止形-一般	アル	有る	ある	アル	アル	和	ある	アル	アル	アル	*	*	*	*	*	*	1	C3	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
着飾つ	動詞	一般	*	*	五段-ラ行	連用形-促音便	キカザル	着飾る	着飾つ	キカザッ	キカザッ	和	着飾る	キカザル	キカザル	キカザル	*	*	*	*	*	*	3	C1	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
若い	形容詞	一般	*	*	形容詞	連体形-一般	ワカイ	若い	若い	ワカイ	ワカイ	和	若い	ワカイ	ワカイ	ワカイ	*	*	*	*	*	*	2	C1	*
花見	名詞	普通名詞	一般	*	*	*	ハナミ	花見	花見	ハナミ	ハナミ	和	花見	ハナミ	ハナミ	ハナミ	*	*	*	*	*	*	3	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
男女	名詞	普通名詞	一般	*	*	*	ダンジョ	男女	男女	ダンジョ	ダンジョ	漢	男女	ダンジョ	ダンジョ	ダンジョ	*	*	*	*	*	*	1	C1	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
載せ	動詞	一般	*	*	文語下二段-サ行	連用形-一般	ノセル	乗せる	載せ	ノセ	ノセ	和	載す	ノス	ノス	ノス	*	*	*	*	*	*	0	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
勢	名詞	普通名詞	一般	*	*	*	イキオイ	勢い	勢	イキオイ	イキオイ	和	勢	イキオイ	イキオイ	イキオイ	*	*	*	*	*	*	3	C1	*
よく	副詞	*	*	*	*	*	ヨク	良く	よく	ヨク	ヨク	和	よく	ヨク	ヨク	ヨク	*	*	*	*	*	*	1	*	*
走る	動詞	一般	*	*	文語四段-ラ行	連体形-一般	ハシル	走る	走る	ハシル	ハシル	和	走る	ハシル	ハシル	ハシル	*	*	*	*	*	*	2	C1	*
車	名詞	普通名詞	一般	*	*	*	クルマ	車	車	クルマ	クルマ	和	車	クルマ	クルマ	クルマ	ク濁	基本形	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
間	名詞	普通名詞	副詞可能	*	*	*	アイダ	間	間	アイダ	アイダ	和	間	アイダ	アイダ	アイダ	*	*	*	*	*	*	0	C2	*
をば	助詞	格助詞	*	*	*	*	ヲバ	をば	をば	オバ	ヲバ	和	をば	オバ	ヲバ	ヲバ	*	*	*	*	*	*	*	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
お	接頭辞	*	*	*	*	*	オ	御	お	オ	オ	和	お	オ	オ	オ	*	*	*	促添	基本形	*	*	P2	*
豊	名詞	普通名詞	一般	*	*	*	トヨ	豊	豊	トヨ	トヨ	和	豊	トヨ	トヨ	トヨ	*	*	*	*	*	*	1	C1	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
載せ	動詞	一般	*	*	下一段-サ行	連用形-一般	ノセル	乗せる	載せ	ノセ	ノセ	和	載せる	ノセル	ノセル	ノセル	*	*	*	*	*	*	0	C2	M4@1
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
老	接頭辞	*	*	*	*	*	ロウ	老	老	ロー	ロウ	漢	老	ロー	ロウ	ロウ	*	*	*	*	*	*	*	P2	*
車夫	名詞	普通名詞	一般	*	*	*	シャフ	車夫	車夫	シャフ	シャフ	漢	車夫	シャフ	シャフ	シャフ	*	*	*	*	*	*	1	C3	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
梶	名詞	普通名詞	一般	*	*	*	カジ	梶	梶	カジ	カジ	和	梶	カジ	カジ	カジ	*	*	*	*	*	*	1	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
振り	動詞	一般	*	*	文語四段-ラ行	連用形-一般	フル	振る	振り	フリ	フリ	和	振る	フル	フル	フル	*	*	*	*	*	*	0	C4	*
ながら	助詞	接続助詞	*	*	*	*	ナガラ	ながら	ながら	ナガラ	ナガラ	和	ながら	ナガラ	ナガラ	ナガラ	*	*	*	*	*	*	*	"名詞%F4@1	動詞%F4@1	形容詞%F4@1"	*
よ	助詞	終助詞	*	*	*	*	ヨ	よ	よ	ヨ	ヨ	和	よ	ヨ	ヨ	ヨ	*	*	*	*	*	*	*	"名詞%F1	動詞%F2@0	形容詞%F2@-1"	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
／	補助記号	一般	*	*	*	*		／	／			記号	／				*	*	*	*	*	*	*	*	*
＼	補助記号	一般	*	*	*	*		＼	＼			記号	＼				*	*	*	*	*	*	*	*	*
歩い	動詞	一般	*	*	文語四段-カ行	連用形-イ音便	アルク	歩く	歩い	アルイ	アルイ	和	歩く	アルク	アルク	アルク	*	*	*	*	*	*	2	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
橋	名詞	普通名詞	一般	*	*	*	ハシ	橋	橋	ハシ	ハシ	和	橋	ハシ	ハシ	ハシ	ハ濁	基本形	*	*	*	*	2	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
渡る	動詞	非自立可能	*	*	文語四段-ラ行	終止形-一般	ワタル	渡る	渡る	ワタル	ワタル	和	渡る	ワタル	ワタル	ワタル	*	*	*	*	*	*	0	C2	*
や	助詞	係助詞	*	*	*	*	ヤ	や	や	ヤ	ヤ	和	や	ヤ	ヤ	ヤ	*	*	*	*	*	*	*	*	*
否	名詞	普通名詞	一般	*	*	*	イナ	否	否	イナ	イナ	和	否	イナ	イナ	イナ	*	*	*	*	*	*	1	C3	*
や	助詞	係助詞	*	*	*	*	ヤ	や	や	ヤ	ヤ	和	や	ヤ	ヤ	ヤ	*	*	*	*	*	*	*	*	*
桜花	名詞	普通名詞	一般	*	*	*	オウカ	桜花	桜花	オーカ	オウカ	漢	桜花	オーカ	オウカ	オウカ	*	*	*	*	*	*	1	C1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
賑ひ	名詞	普通名詞	一般	*	*	*	ニギワイ	賑わい	賑ひ	ニギワイ	ニギハヒ	和	賑ひ	ニギワイ	ニギハヒ	ニギワイ	*	*	*	*	*	*	"0	3"	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
外	名詞	普通名詞	副詞可能	*	*	*	ホカ	他	外	ホカ	ホカ	和	外	ホカ	ホカ	ホカ	*	*	*	*	*	*	0	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
直ぐ	副詞	*	*	*	*	*	スグ	直ぐ	直ぐ	スグ	スグ	和	直ぐ	スグ	スグ	スグ	*	*	*	*	*	*	1	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
中	名詞	普通名詞	副詞可能	*	*	*	ナカ	中	中	ナカ	ナカ	和	中	ナカ	ナカ	ナカ	*	*	*	*	*	*	1	C4	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
郷	名詞	普通名詞	一般	*	*	*	ゴウ	郷	郷	ゴー	ゴウ	漢	郷	ゴー	ゴウ	ゴウ	*	*	*	*	*	*	1	C3	*
へ	助詞	格助詞	*	*	*	*	ヘ	へ	へ	エ	ヘ	和	へ	エ	ヘ	ヘ	*	*	*	*	*	*	*	名詞%F1	*
曲つ	動詞	一般	*	*	文語四段-ラ行	連用形-促音便	マガル	曲がる	曲つ	マガッ	マガッ	和	曲る	マガル	マガル	マガル	*	*	*	*	*	*	0	C2	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
業平	名詞	固有名詞	人名	姓	*	*	ナリヒラ	ナリヒラ	業平	ナリヒラ	ナリヒラ	固	業平	ナリヒラ	ナリヒラ	ナリヒラ	*	*	*	*	*	*	2	*	*
橋	接尾辞	名詞的	一般	*	*	*	キョウ	橋	橋	キョー	キョウ	漢	橋	キョー	キョウ	キョウ	*	*	*	*	*	*	*	C4	*
へ	助詞	格助詞	*	*	*	*	ヘ	へ	へ	エ	ヘ	和	へ	エ	ヘ	ヘ	*	*	*	*	*	*	*	名詞%F1	*
出る	動詞	一般	*	*	下一段-ダ行	終止形-一般	デル	出る	出る	デル	デル	和	出る	デル	デル	デル	*	*	*	*	*	*	1	C1	*
と	助詞	接続助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"形容詞%F2@-1	動詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
この	連体詞	*	*	*	*	*	コノ	此の	この	コノ	コノ	和	この	コノ	コノ	コノ	*	*	*	*	*	*	0	*	*
辺	名詞	普通名詞	一般	*	*	*	ヘン	辺	辺	ヘン	ヘン	漢	辺	ヘン	ヘン	ヘン	ヘ半濁	基本形	*	*	*	B1S6SjShS	"0	1"	C3	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
もう	副詞	*	*	*	*	*	モウ	もう	もう	モー	モウ	和	もう	モー	モウ	モウ	*	*	*	*	*	*	"0	1"	*	*
春	名詞	普通名詞	副詞可能	*	*	*	ハル	春	春	ハル	ハル	和	春	ハル	ハル	ハル	*	*	*	*	*	*	1	C3	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
云つ	動詞	一般	*	*	五段-ワア行	連用形-促音便	イウ	言う	云つ	イッ	イツ	和	云ふ	イウ	イフ	イウ	*	*	*	*	*	*	0	C2	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
も	助詞	係助詞	*	*	*	*	モ	も	も	モ	モ	和	も	モ	モ	モ	*	*	*	*	*	*	*	"動詞%F2@-1	形容詞%F4@-2	名詞%F1"	*
汚い	形容詞	一般	*	*	形容詞	連体形-一般	キタナイ	汚い	汚い	キタナイ	キタナイ	和	汚い	キタナイ	キタナイ	キタナイ	キ濁	基本形	*	*	*	*	3	C1	*
鱗	名詞	普通名詞	一般	*	*	*	イロクズ	鱗	鱗	ウロクズ	ウロクズ	和	鱗	ウロクズ	ウロクズ	ウロクズ	*	*	*	*	*	*	0	C2	*
葺	接尾辞	名詞的	一般	*	*	*	フキ	葺き	葺	ブキ	ブキ	和	葺	ブキ	ブキ	フキ	フ濁	濁音形	*	*	*	*	*	C4	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
屋根	名詞	普通名詞	一般	*	*	*	ヤネ	屋根	屋根	ヤネ	ヤネ	和	屋根	ヤネ	ヤネ	ヤネ	*	*	*	*	*	*	1	C1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
上	名詞	普通名詞	副詞可能	*	*	*	ウエ	上	上	ウエ	ウエ	和	上	ウエ	ウエ	ウエ	*	*	*	*	*	*	"0	2"	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
唯だ	副詞	*	*	*	*	*	タダ	唯	唯だ	タダ	タダ	和	唯だ	タダ	タダ	タダ	*	*	*	*	*	*	1	*	*
明く	動詞	一般	*	*	文語四段-カ行	連体形-一般	アク	明く	明く	アク	アク	和	明く	アク	アク	アク	*	*	*	*	*	*	0	C4	*
日	名詞	普通名詞	副詞可能	*	*	*	ヒ	日	日	ヒ	ヒ	和	日	ヒ	ヒ	ヒ	ヒ混合	基本形	*	*	*	*	"0	1"	C3	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
あたつ	動詞	一般	*	*	文語四段-ラ行	連用形-促音便	アタル	当たる	あたつ	アタッ	アタッ	和	あたる	アタル	アタル	アタル	*	*	*	*	*	*	0	C2	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐる	動詞	非自立可能	*	*	文語上一段-ワ行	終止形-一般	イル	居る	ゐる	イル	ヰル	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
云ふ	動詞	一般	*	*	文語四段-ハ行	連体形-一般	イウ	言う	云ふ	イウ	イフ	和	云ふ	イウ	イフ	イウ	*	*	*	*	*	*	0	C2	*
ばかり	助詞	副助詞	*	*	*	*	バカリ	ばかり	ばかり	バカリ	バカリ	和	ばかり	バカリ	バカリ	バカリ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F2@1	名詞%F2@1"	*
で	助動詞	*	*	*	助動詞-ダ	連用形-一般	ダ	だ	で	デ	デ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
沈滞	名詞	普通名詞	サ変可能	*	*	*	チンタイ	沈滞	沈滞	チンタイ	チンタイ	漢	沈滞	チンタイ	チンタイ	チンタイ	*	*	*	*	*	*	0	C2	*
し	動詞	非自立可能	*	*	サ行変格	連用形-一般	スル	為る	し	シ	シ	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
堀割	名詞	普通名詞	一般	*	*	*	ホリワリ	堀割り	堀割	ホリワリ	ホリワリ	和	堀割	ホリワリ	ホリワリ	ホリワリ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
水	名詞	普通名詞	一般	*	*	*	ミズ	水	水	ミズ	ミズ	和	水	ミズ	ミズ	ミズ	*	*	*	*	*	*	0	C3	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
麗	名詞	固有名詞	人名	名	*	*	レイ	レイ	麗	レー	レイ	固	麗	レー	レイ	レイ	*	*	*	*	*	*	1	*	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
青空	名詞	普通名詞	一般	*	*	*	アオゾラ	青空	青空	アオゾラ	アオゾラ	和	青空	アオゾラ	アオゾラ	アオゾラ	*	*	*	*	*	*	3	C1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
色	名詞	普通名詞	一般	*	*	*	イロ	色	色	イロ	イロ	和	色	イロ	イロ	イロ	*	*	*	*	*	*	2	C4	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
其の	連体詞	*	*	*	*	*	ソノ	其の	其の	ソノ	ソノ	和	其の	ソノ	ソノ	ソノ	*	*	*	*	*	*	0	*	*
まゝ	名詞	普通名詞	副詞可能	*	*	*	ママ	侭	まゝ	ママ	ママ	和	まゝ	ママ	ママ	ママ	*	*	*	*	*	*	2	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
映し	動詞	一般	*	*	文語四段-サ行	連用形-一般	ウツス	映す	映し	ウツシ	ウツシ	和	映す	ウツス	ウツス	ウツス	*	*	*	*	*	*	2	C1	*
