妄想	名詞	普通名詞	サ変可能	*	*	*	モウソウ	妄想	妄想	モーソー	モウソウ	漢	妄想	モーソー	モウソウ	モウソウ	*	*	*	*	*	*	0	C2	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
くそ	代名詞	*	*	*	*	*	クソ	くそ	くそ	クソ	クソ	和	くそ	クソ	クソ	クソ	*	*	*	*	*	*	2	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
連鎖	名詞	普通名詞	サ変可能	*	*	*	レンサ	連鎖	連鎖	レンサ	レンサ	漢	連鎖	レンサ	レンサ	レンサ	*	*	*	*	*	*	1	C1	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
断	動詞	一般	*	*	文語サ行変格	連用形-一般	ダンズル	断ずる	断	ダンジ	ダンジ	混	断ず	ダンズ	ダンズ	ダンズ	*	*	*	*	*	*	0	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
つて	助詞	副助詞	*	*	*	*	ッテ	って	つて	ッテ	ツテ	和	つて	ッテ	ツテ	ッテ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F1	名詞%F1"	*
しまつ	動詞	非自立可能	*	*	五段-ワア行	連用形-促音便	シマウ	仕舞う	しまつ	シマッ	シマツ	和	しまふ	シマウ	シマフ	シマウ	シ濁	基本形	*	*	*	*	0	C2	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
し	動詞	非自立可能	*	*	文語サ行変格	連用形-一般	スル	為る	し	シ	シ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
見	動詞	非自立可能	*	*	文語上一段-マ行	連用形-一般	ミル	見る	見	ミ	ミ	和	見る	ミル	ミル	ミル	*	*	*	*	*	*	1	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
も	助詞	係助詞	*	*	*	*	モ	も	も	モ	モ	和	も	モ	モ	モ	*	*	*	*	*	*	*	"動詞%F2@-1	形容詞%F4@-2	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
彼の	連体詞	*	*	*	*	*	カノ	彼の	彼の	カノ	カノ	和	彼の	カノ	カノ	カノ	*	*	*	*	*	*	1	*	*
美学	名詞	普通名詞	一般	*	*	*	ビガク	美学	美学	ビガク	ビガク	漢	美学	ビガク	ビガク	ビガク	*	*	*	ク促	基本形	*	1	C1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
当時	名詞	普通名詞	副詞可能	*	*	*	トウジ	当時	当時	トージ	トウジ	漢	当時	トージ	トウジ	トウジ	*	*	*	*	*	*	1	C1	*
最も	副詞	*	*	*	*	*	モットモ	最も	最も	モットモ	モットモ	和	最も	モットモ	モットモ	モットモ	*	*	*	*	*	*	"3	1"	*	*
完備	名詞	普通名詞	サ変可能	*	*	*	カンビ	完備	完備	カンビ	カンビ	漢	完備	カンビ	カンビ	カンビ	*	*	*	*	*	*	1	C1	*
し	動詞	非自立可能	*	*	サ行変格	連用形-一般	スル	為る	し	シ	シ	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
もの	名詞	普通名詞	サ変可能	*	*	*	モノ	物	もの	モノ	モノ	和	もの	モノ	モノ	モノ	*	*	*	*	*	*	"2	0"	C4	*
で	助動詞	*	*	*	助動詞-ダ	連用形-一般	ダ	だ	で	デ	デ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
あつ	動詞	非自立可能	*	*	文語ラ行変格	連用形-促音便	アル	有る	あつ	アッ	アッ	和	あり	アリ	アリ	アリ	*	*	*	*	*	*	1	C3	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
而も	接続詞	*	*	*	*	*	シカモ	然も	而も	シカモ	シカモ	和	而も	シカモ	シカモ	シカモ	*	*	*	*	*	*	2	*	*
創見	名詞	普通名詞	サ変可能	*	*	*	ソウケン	創見	創見	ソーケン	ソウケン	漢	創見	ソーケン	ソウケン	ソウケン	*	*	*	*	*	*	0	C2	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
富ん	動詞	一般	*	*	文語四段-マ行	連用形-撥音便	トム	富む	富ん	トン	トン	和	富む	トム	トム	トム	*	*	*	*	*	*	1	C1	*
で	助詞	接続助詞	*	*	*	*	テ	て	で	デ	デ	和	で	デ	デ	デ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐ	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	イル	居る	ゐ	イ	ヰ	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	M4@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
自分	名詞	普通名詞	一般	*	*	*	ジブン	自分	自分	ジブン	ジブン	漢	自分	ジブン	ジブン	ジブン	*	*	*	*	*	*	0	C2	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
美学	名詞	普通名詞	一般	*	*	*	ビガク	美学	美学	ビガク	ビガク	漢	美学	ビガク	ビガク	ビガク	*	*	*	ク促	基本形	*	1	C1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
上	名詞	普通名詞	副詞可能	*	*	*	ウエ	上	上	ウエ	ウエ	和	上	ウエ	ウエ	ウエ	*	*	*	*	*	*	"0	2"	C4	*
で	助詞	格助詞	*	*	*	*	デ	で	で	デ	デ	和	で	デ	デ	デ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
矢張	副詞	*	*	*	*	*	ヤハリ	矢張り	矢張	ヤハリ	ヤハリ	和	矢張	ヤハリ	ヤハリ	ヤハリ	*	*	*	*	*	*	2	*	*
一時	名詞	普通名詞	副詞可能	*	*	*	イチジ	一時	一時	イチジ	イチジ	漢	一時	イチジ	イチジ	イチジ	*	*	*	*	*	*	2	C1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
権威	名詞	普通名詞	一般	*	*	*	ケンイ	権威	権威	ケンイ	ケンイ	漢	権威	ケンイ	ケンイ	ケンイ	*	*	*	*	*	*	1	C1	*
者	接尾辞	名詞的	一般	*	*	*	シャ	者	者	シャ	シャ	漢	者	シャ	シャ	シャ	シ濁	基本形	*	*	*	*	*	C3	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
し	動詞	非自立可能	*	*	文語サ行変格	連用形-一般	スル	為る	し	シ	シ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ハルトマン	名詞	固有名詞	人名	一般	*	*	ハルトマン	ハルトマン	ハルトマン	ハルトマン	ハルトマン	固	ハルトマン	ハルトマン	ハルトマン	ハルトマン	*	*	*	*	*	*	1	*	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
脱帽	名詞	普通名詞	サ変可能	*	*	*	ダツボウ	脱帽	脱帽	ダツボー	ダツボウ	漢	脱帽	ダツボー	ダツボウ	ダツボウ	*	*	*	*	*	*	0	C2	*
し	動詞	非自立可能	*	*	サ行変格	連用形-一般	スル	為る	し	シ	シ	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
過ぎ	動詞	非自立可能	*	*	文語上二段-ガ行	連用形-一般	スギル	過ぎる	過ぎ	スギ	スギ	和	過ぐ	スグ	スグ	スグ	*	*	*	*	*	*	1	C1	*
ない	助動詞	*	*	*	助動詞-ナイ	連体形-一般	ナイ	ない	ない	ナイ	ナイ	和	ない	ナイ	ナイ	ナイ	*	*	*	*	*	*	*	動詞%F3@0	*
の	助詞	準体助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
で	助動詞	*	*	*	助動詞-ダ	連用形-一般	ダ	だ	で	デ	デ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
ある	動詞	非自立可能	*	*	五段-ラ行	終止形-一般	アル	有る	ある	アル	アル	和	ある	アル	アル	アル	*	*	*	*	*	*	1	C3	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
ずつと	副詞	*	*	*	*	*	ズット	ずっと	ずつと	ズット	ズツト	和	ずつと	ズット	ズツト	ズット	*	*	*	*	*	*	0	*	*
後	名詞	普通名詞	副詞可能	*	*	*	ノチ	後	後	ノチ	ノチ	和	後	ノチ	ノチ	ノチ	*	*	*	*	*	*	"0	2"	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
なつ	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	ナル	成る	なつ	ナッ	ナッ	和	なる	ナル	ナル	ナル	*	*	*	*	*	*	1	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
から	助詞	格助詞	*	*	*	*	カラ	から	から	カラ	カラ	和	から	カラ	カラ	カラ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
ハルトマン	名詞	固有名詞	人名	一般	*	*	ハルトマン	ハルトマン	ハルトマン	ハルトマン	ハルトマン	固	ハルトマン	ハルトマン	ハルトマン	ハルトマン	*	*	*	*	*	*	1	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
世界	名詞	普通名詞	一般	*	*	*	セカイ	世界	世界	セカイ	セカイ	漢	世界	セカイ	セカイ	セカイ	セ濁	基本形	*	*	*	*	"1	2"	C1	*
観	接尾辞	名詞的	一般	*	*	*	カン	観	観	カン	カン	漢	観	カン	カン	カン	*	*	*	*	*	*	*	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
離れ	動詞	一般	*	*	文語下二段-ラ行	連用形-一般	ハナレル	離れる	離れ	ハナレ	ハナレ	和	離る	ハナル	ハナル	ハナル	*	*	*	*	*	*	2	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
彼の	連体詞	*	*	*	*	*	カノ	彼の	彼の	カノ	カノ	和	彼の	カノ	カノ	カノ	*	*	*	*	*	*	1	*	*
美学	名詞	普通名詞	一般	*	*	*	ビガク	美学	美学	ビガク	ビガク	漢	美学	ビガク	ビガク	ビガク	*	*	*	ク促	基本形	*	1	C1	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
存立	名詞	普通名詞	サ変可能	*	*	*	ソンリツ	存立	存立	ソンリツ	ソンリツ	漢	存立	ソンリツ	ソンリツ	ソンリツ	ソ濁	基本形	*	*	*	*	0	C2	*
し	動詞	非自立可能	*	*	文語サ行変格	連用形-一般	スル	為る	し	シ	シ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐ	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	イル	居る	ゐ	イ	ヰ	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	M4@1
られる	助動詞	*	*	*	助動詞-レル	連体形-一般	ラレル	られる	られる	ラレル	ラレル	和	られる	ラレル	ラレル	ラレル	*	*	*	*	*	*	*	動詞%F3@2	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
立派	形状詞	一般	*	*	*	*	リッパ	立派	立派	リッパ	リッパ	漢	立派	リッパ	リッパ	リッパ	*	*	*	*	*	*	0	C2	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
証拠	名詞	普通名詞	一般	*	*	*	ショウコ	証拠	証拠	ショーコ	ショウコ	漢	証拠	ショーコ	ショウコ	ショウコ	*	*	*	*	*	*	0	C2	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
提供	名詞	普通名詞	サ変可能	*	*	*	テイキョウ	提供	提供	テーキョー	テイキョウ	漢	提供	テーキョー	テイキョウ	テイキョウ	*	*	*	*	*	*	0	C2	*
せ	動詞	非自立可能	*	*	サ行変格	未然形-セ	スル	為る	せ	セ	セ	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	M2@0
られ	助動詞	*	*	*	助動詞-レル	連用形-一般	ラレル	られる	られ	ラレ	ラレ	和	られる	ラレル	ラレル	ラレル	*	*	*	*	*	*	*	動詞%F3@2	M4@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
ハルトマン	名詞	固有名詞	人名	一般	*	*	ハルトマン	ハルトマン	ハルトマン	ハルトマン	ハルトマン	固	ハルトマン	ハルトマン	ハルトマン	ハルトマン	*	*	*	*	*	*	1	*	*
以後	名詞	普通名詞	副詞可能	*	*	*	イゴ	以後	以後	イゴ	イゴ	漢	以後	イゴ	イゴ	イゴ	*	*	*	*	*	*	1	C1	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
出	動詞	一般	*	*	下一段-ダ行	連用形-一般	デル	出る	出	デ	デ	和	出る	デル	デル	デル	*	*	*	*	*	*	1	C1	M4@1
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
美学	名詞	普通名詞	一般	*	*	*	ビガク	美学	美学	ビガク	ビガク	漢	美学	ビガク	ビガク	ビガク	*	*	*	ク促	基本形	*	1	C1	*
者	接尾辞	名詞的	一般	*	*	*	シャ	者	者	シャ	シャ	漢	者	シャ	シャ	シャ	シ濁	基本形	*	*	*	*	*	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
本	名詞	普通名詞	副詞可能	*	*	*	モト	下	本	モト	モト	和	本	モト	モト	モト	*	*	*	*	*	*	2	C3	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
どれ	感動詞	一般	*	*	*	*	ドレ	どれ	どれ	ドレ	ドレ	和	どれ	ドレ	ドレ	ドレ	*	*	*	*	*	*	1	*	*
で	助動詞	*	*	*	助動詞-ダ	連用形-一般	ダ	だ	で	デ	デ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
も	助詞	係助詞	*	*	*	*	モ	も	も	モ	モ	和	も	モ	モ	モ	*	*	*	*	*	*	*	"動詞%F2@-1	形容詞%F4@-2	名詞%F1"	*
開け	動詞	一般	*	*	文語下二段-カ行	連用形-一般	ヒラケル	開ける	開け	ヒラケ	ヒラケ	和	開く	ヒラク	ヒラク	ヒラク	*	*	*	*	*	*	2	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
見る	動詞	非自立可能	*	*	文語上一段-マ行	連体形-一般	ミル	見る	見る	ミル	ミル	和	見る	ミル	ミル	ミル	*	*	*	*	*	*	1	C1	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
好い	形容詞	非自立可能	*	*	形容詞	終止形-一般	ヨイ	良い	好い	イー	イイ	和	好い	イー	イイ	イイ	*	*	*	*	*	*	1	C3	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
きつと	副詞	*	*	*	*	*	キット	急度	きつと	キット	キツト	和	きつと	キット	キツト	キット	*	*	*	*	*	*	1	*	*
美	名詞	普通名詞	一般	*	*	*	ビ	美	美	ビ	ビ	漢	美	ビ	ビ	ビ	*	*	*	*	*	*	1	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
Modification	名詞	普通名詞	一般	*	*	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
モヂフイカチオン	名詞	固有名詞	人名	一般	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
云ふ	動詞	一般	*	*	文語四段-ハ行	連体形-一般	イウ	言う	云ふ	イウ	イフ	和	云ふ	イウ	イフ	イウ	*	*	*	*	*	*	0	C2	*
もの	名詞	普通名詞	サ変可能	*	*	*	モノ	物	もの	モノ	モノ	和	もの	モノ	モノ	モノ	*	*	*	*	*	*	"2	0"	C4	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
説い	動詞	一般	*	*	文語四段-カ行	連用形-イ音便	トク	説く	説い	トイ	トイ	和	説く	トク	トク	トク	*	*	*	*	*	*	1	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐる	動詞	非自立可能	*	*	文語上一段-ワ行	終止形-一般	イル	居る	ゐる	イル	ヰル	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
あれ	代名詞	*	*	*	*	*	アレ	彼れ	あれ	アレ	アレ	和	あれ	アレ	アレ	アレ	*	*	*	*	*	*	0	*	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
ハルトマン	名詞	固有名詞	人名	一般	*	*	ハルトマン	ハルトマン	ハルトマン	ハルトマン	ハルトマン	固	ハルトマン	ハルトマン	ハルトマン	ハルトマン	*	*	*	*	*	*	1	*	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
剏	動詞	非自立可能	*	*	文語下二段-マ行	連用形-一般	ハジメル	始める	剏	ハジメ	ハジメ	和	剏む	ハジム	ハジム	ハジム	*	*	*	*	*	*	2	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
はじ	名詞	普通名詞	一般	*	*	*	ハジ	恥	はじ	ハジ	ハジ	和	はじ	ハジ	ハジ	ハジ	*	*	*	*	*	*	2	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
め	助動詞	*	*	*	文語助動詞-ム	已然形-一般	ム	む	め	メ	メ	和	む	ム	ム	ム	*	*	*	*	*	*	*	動詞%F4@0	*
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
の	助詞	準体助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1"	*
で	助動詞	*	*	*	助動詞-ダ	連用形-一般	ダ	だ	で	デ	デ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
ハルトマン	名詞	固有名詞	人名	一般	*	*	ハルトマン	ハルトマン	ハルトマン	ハルトマン	ハルトマン	固	ハルトマン	ハルトマン	ハルトマン	ハルトマン	*	*	*	*	*	*	1	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
前	名詞	普通名詞	副詞可能	*	*	*	マエ	前	前	マエ	マエ	和	前	マエ	マエ	マエ	*	*	*	*	*	*	1	C1	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
無かつ	形容詞	非自立可能	*	*	形容詞	連用形-促音便	ナイ	無い	無かつ	ナカッ	ナカッ	和	無い	ナイ	ナイ	ナイ	*	*	*	*	*	*	1	C3	M2@2
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
それ	代名詞	*	*	*	*	*	ソレ	其れ	それ	ソレ	ソレ	和	それ	ソレ	ソレ	ソレ	*	*	*	*	*	*	0	*	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
誰	代名詞	*	*	*	*	*	ダレ	誰	誰	ダレ	ダレ	和	誰	ダレ	ダレ	ダレ	*	*	*	*	*	*	1	*	*
も	助詞	係助詞	*	*	*	*	モ	も	も	モ	モ	和	も	モ	モ	モ	*	*	*	*	*	*	*	"動詞%F2@-1	形容詞%F4@-2	名詞%F1"	*
彼	代名詞	*	*	*	*	*	カレ	彼	彼	カレ	カレ	和	彼	カレ	カレ	カレ	*	*	*	*	*	*	1	*	*
も	助詞	係助詞	*	*	*	*	モ	も	も	モ	モ	和	も	モ	モ	モ	*	*	*	*	*	*	*	"動詞%F2@-1	形容詞%F4@-2	名詞%F1"	*
説い	動詞	一般	*	*	文語四段-カ行	連用形-イ音便	トク	説く	説い	トイ	トイ	和	説く	トク	トク	トク	*	*	*	*	*	*	1	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
ゐ	動詞	非自立可能	*	*	上一段-ア行	連用形-一般	イル	居る	ゐ	イ	ヰ	和	ゐる	イル	ヰル	イル	*	*	*	*	*	*	0	C4	M4@1
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
ハルトマン	名詞	固有名詞	人名	一般	*	*	ハルトマン	ハルトマン	ハルトマン	ハルトマン	ハルトマン	固	ハルトマン	ハルトマン	ハルトマン	ハルトマン	*	*	*	*	*	*	1	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
ハ	名詞	普通名詞	一般	*	*	*	ハ	歯	ハ	ハ	ハ	和	ハ	ハ	ハ	ハ	ハ濁	基本形	*	*	*	*	1	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
字	名詞	普通名詞	一般	*	*	*	ジ	字	字	ジ	ジ	漢	字	ジ	ジ	ジ	*	*	*	*	*	*	1	C3	*
も	助詞	係助詞	*	*	*	*	モ	も	も	モ	モ	和	も	モ	モ	モ	*	*	*	*	*	*	*	"動詞%F2@-1	形容詞%F4@-2	名詞%F1"	*
