芋粥	名詞	普通名詞	一般	*	*	*	イモガユ	芋粥	芋粥	イモガユ	イモガユ	和	芋粥	イモガユ	イモガユ	イモガユ	*	*	*	*	*	*	0	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
ひ	記号	一般	*	*	*	*	ヒ	ヒ	ひ	ヒ	ヒ	記号	ひ	ヒ	ヒ	ヒ	*	*	*	*	*	*	1	*	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
からび	動詞	一般	*	*	上一段-バ行	連用形-一般	カラビル	乾びる	からび	カラビ	カラビ	和	からびる	カラビル	カラビル	カラビル	*	*	*	*	*	*	3	C2	M4@1
た	助動詞	*	*	*	助動詞-タ	連体形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
声	名詞	普通名詞	一般	*	*	*	コエ	声	声	コエ	コエ	和	声	コエ	コエ	コエ	コ濁	基本形	*	*	*	*	1	C3	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
霜	名詞	普通名詞	一般	*	*	*	シモ	霜	霜	シモ	シモ	和	霜	シモ	シモ	シモ	*	*	*	*	*	*	2	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
響く	動詞	一般	*	*	文語四段-カ行	連体形-一般	ヒビク	響く	響く	ヒビク	ヒビク	和	響く	ヒビク	ヒビク	ヒビク	*	*	*	*	*	*	2	C1	*
せゐ	名詞	普通名詞	一般	*	*	*	セイ	所為	せゐ	セー	セイ	漢	せゐ	セー	セイ	セイ	*	*	*	*	*	*	1	C3	*
か	助詞	係助詞	*	*	*	*	カ	か	か	カ	カ	和	か	カ	カ	カ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
凛々	形状詞	タリ	*	*	*	*	リンリン	凛々	凛々	リンリン	リンリン	漢	凛々	リンリン	リンリン	リンリン	*	*	*	*	*	*	"0	3"	C2	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
りんりん	形状詞	タリ	*	*	*	*	リンリン	凛々	りんりん	リンリン	リンリン	漢	りんりん	リンリン	リンリン	リンリン	*	*	*	*	*	*	"0	3"	C2	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
し	動詞	非自立可能	*	*	文語サ行変格	連用形-一般	スル	為る	し	シ	シ	和	す	ス	ス	ス	*	*	*	*	*	*	1	C4	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
凩	名詞	普通名詞	一般	*	*	*	コガラシ	木枯らし	凩	コガラシ	コガラシ	和	凩	コガラシ	コガラシ	コガラシ	*	*	*	*	*	*	2	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
こがらし	名詞	普通名詞	一般	*	*	*	コガラシ	木枯らし	こがらし	コガラシ	コガラシ	和	こがらし	コガラシ	コガラシ	コガラシ	*	*	*	*	*	*	2	C1	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
やう	形状詞	助動詞語幹	*	*	*	*	ヨウ	様	やう	ヨー	ヤウ	漢	やう	ヨー	ヤウ	ヨウ	*	*	*	*	*	*	1	C3	*
に	助動詞	*	*	*	助動詞-ダ	連用形-ニ	ダ	だ	に	ニ	ニ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
一	名詞	数詞	*	*	*	*	イチ	一	一	イチ	イチ	漢	一	イチ	イチ	イチ	*	*	N1	チ促	基本形	*	2	C3	*
語	名詞	普通名詞	一般	*	*	*	ゴ	語	語	ゴ	ゴ	漢	語	ゴ	ゴ	ゴ	*	*	*	*	*	*	1	C3	*
づつ	助詞	副助詞	*	*	*	*	ズツ	ずつ	づつ	ズツ	ヅツ	和	づつ	ズツ	ヅツ	ズツ	*	*	*	*	*	*	*	名詞%F4@1	*
五	名詞	数詞	*	*	*	*	ゴ	五	五	ゴ	ゴ	漢	五	ゴ	ゴ	ゴ	*	*	*	オ長添	基本形	*	1	C3	*
位	接尾辞	名詞的	一般	*	*	*	イ	位	位	イ	イ	漢	位	イ	イ	イ	*	*	*	*	*	*	*	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
骨	名詞	普通名詞	一般	*	*	*	ホネ	骨	骨	ホネ	ホネ	和	骨	ホネ	ホネ	ホネ	ホ濁	基本形	*	*	*	*	2	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
応へる	動詞	一般	*	*	下一段-ア行	連体形-一般	コタエル	答える	応へる	コタエル	コタヘル	和	応へる	コタエル	コタヘル	コタエル	*	*	*	*	*	*	"2	3"	C1	*
やう	形状詞	助動詞語幹	*	*	*	*	ヨウ	様	やう	ヨー	ヤウ	漢	やう	ヨー	ヤウ	ヨウ	*	*	*	*	*	*	1	C3	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
気	名詞	普通名詞	一般	*	*	*	キ	気	気	キ	キ	漢	気	キ	キ	キ	キ濁	基本形	*	*	*	*	0	C3	*
さへ	助詞	副助詞	*	*	*	*	サエ	さえ	さへ	サエ	サヘ	和	さへ	サエ	サヘ	サエ	*	*	*	*	*	*	*	"名詞%F2@1	動詞%F2@0	形容詞%F2@-1"	*
する	動詞	非自立可能	*	*	サ行変格	終止形-一般	スル	為る	する	スル	スル	和	する	スル	スル	スル	*	*	*	*	*	*	0	C5	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
「	補助記号	括弧開	*	*	*	*		「	「			記号	「				*	*	*	*	*	*	*	*	*
この	連体詞	*	*	*	*	*	コノ	此の	この	コノ	コノ	和	この	コノ	コノ	コノ	*	*	*	*	*	*	0	*	*
辺	名詞	普通名詞	一般	*	*	*	ヘン	辺	辺	ヘン	ヘン	漢	辺	ヘン	ヘン	ヘン	ヘ半濁	基本形	*	*	*	B1S6SjShS	"0	1"	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
下人	名詞	普通名詞	一般	*	*	*	ゲニン	下人	下人	ゲニン	ゲニン	漢	下人	ゲニン	ゲニン	ゲニン	*	*	*	*	*	*	0	C2	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
承はれ	動詞	一般	*	*	文語四段-ラ行	命令形	ウケタマワル	承る	承はれ	ウケタマワレ	ウケタマハレ	和	承はる	ウケタマワル	ウケタマハル	ウケタマワル	*	*	*	*	*	*	"5	0"	C1	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
殿	名詞	普通名詞	一般	*	*	*	トノ	殿	殿	トノ	トノ	和	殿	トノ	トノ	トノ	ト濁	基本形	*	*	*	*	1	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
御意	名詞	普通名詞	一般	*	*	*	ギョイ	御意	御意	ギョイ	ギョイ	漢	御意	ギョイ	ギョイ	ギョイ	*	*	*	*	*	*	"0	1"	C3	*
遊ばさ	動詞	非自立可能	*	*	文語四段-サ行	未然形-一般	アソバス	遊ばす	遊ばさ	アソバサ	アソバサ	和	遊ばす	アソバス	アソバス	アソバス	*	*	*	*	*	*	0	C2	*
るる	助動詞	*	*	*	文語下二段-ラ行	連体形-一般	レル	れる	るる	ルル	ルル	和	る	ル	ル	ル	*	*	*	*	*	*	*	動詞%F3@0	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
明朝	名詞	普通名詞	副詞可能	*	*	*	ミョウチョウ	明朝	明朝	ミョーチョー	ミョウチョウ	漢	明朝	ミョーチョー	ミョウチョウ	ミョウチョウ	*	*	*	*	*	*	0	C2	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
卯	名詞	普通名詞	一般	*	*	*	ウ	卯	卯	ウ	ウ	和	卯	ウ	ウ	ウ	*	*	*	*	*	*	1	C3	*
時	名詞	普通名詞	副詞可能	*	*	*	トキ	時	時	トキ	トキ	和	時	トキ	トキ	トキ	ト濁	基本形	*	*	*	*	2	C3	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
う	感動詞	フィラー	*	*	*	*	ウー	うー	う	ウ	ウ	和	う	ウ	ウ	ウ	*	*	*	*	*	*	0	*	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
とき	名詞	普通名詞	副詞可能	*	*	*	トキ	時	とき	トキ	トキ	和	とき	トキ	トキ	トキ	ト濁	基本形	*	*	*	*	2	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
まで	助詞	副助詞	*	*	*	*	マデ	まで	まで	マデ	マデ	和	まで	マデ	マデ	マデ	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@1	動詞%F2@1"	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
切口	名詞	普通名詞	一般	*	*	*	キリクチ	切り口	切口	キリクチ	キリクチ	和	切口	キリクチ	キリクチ	キリクチ	*	*	*	*	*	*	2	C1	*
三	名詞	数詞	*	*	*	*	サン	三	三	サン	サン	漢	三	サン	サン	サン	*	*	N3	*	*	*	0	C3	*
寸	名詞	普通名詞	助数詞可能	*	*	*	スン	寸	寸	スン	スン	漢	寸	スン	スン	スン	ス濁	基本形	*	*	*	*	1	C3	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
長	形容詞	一般	*	*	文語形容詞-ク	語幹-一般	ナガイ	長い	長	ナガ	ナガ	和	長し	ナガシ	ナガシ	ナガシ	*	*	*	*	*	*	1	C1	*
さ	接尾辞	名詞的	一般	*	*	*	サ	さ	さ	サ	サ	和	さ	サ	サ	サ	*	*	*	*	*	*	*	C3	*
五	名詞	数詞	*	*	*	*	ゴ	五	五	ゴ	ゴ	漢	五	ゴ	ゴ	ゴ	*	*	*	オ長添	基本形	*	1	C3	*
尺	名詞	普通名詞	助数詞可能	*	*	*	シャク	尺	尺	シャク	シャク	漢	尺	シャク	シャク	シャク	シ濁	基本形	*	*	*	*	2	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
山の芋	名詞	普通名詞	一般	*	*	*	ヤマノイモ	山の芋	山の芋	ヤマノイモ	ヤマノイモ	和	山の芋	ヤマノイモ	ヤマノイモ	ヤマノイモ	*	*	*	*	*	*	"0	5"	C2	*
を	助詞	格助詞	*	*	*	*	ヲ	を	を	オ	ヲ	和	を	オ	ヲ	ヲ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
老若	名詞	普通名詞	一般	*	*	*	ロウニャク	老若	老若	ローニャク	ロウニャク	漢	老若	ローニャク	ロウニャク	ロウニャク	*	*	*	*	*	*	"0	1"	C2	*
各	名詞	普通名詞	副詞可能	*	*	*	オノオノ	各々	各	オノオノ	オノオノ	和	各	オノオノ	オノオノ	オノオノ	*	*	*	*	*	*	2	C1	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
おのおの	名詞	普通名詞	副詞可能	*	*	*	オノオノ	各々	おのおの	オノオノ	オノオノ	和	おのおの	オノオノ	オノオノ	オノオノ	*	*	*	*	*	*	2	C1	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
一筋	名詞	普通名詞	一般	*	*	*	ヒトスジ	一筋	一筋	ヒトスジ	ヒトスジ	和	一筋	ヒトスジ	ヒトスジ	ヒトスジ	*	*	*	*	*	*	2	C1	*
づつ	助詞	副助詞	*	*	*	*	ズツ	ずつ	づつ	ズツ	ヅツ	和	づつ	ズツ	ヅツ	ズツ	*	*	*	*	*	*	*	名詞%F4@1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
持つ	動詞	一般	*	*	文語四段-タ行	連用形-促音便	モツ	持つ	持つ	モッ	モッ	和	持つ	モツ	モツ	モツ	*	*	*	*	*	*	1	C1	*
て	助詞	接続助詞	*	*	*	*	テ	て	て	テ	テ	和	て	テ	テ	テ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
参る	動詞	非自立可能	*	*	文語四段-ラ行	連体形-一般	マイル	参る	参る	マイル	マイル	和	参る	マイル	マイル	マイル	*	*	*	*	*	*	1	C1	*
様	形状詞	助動詞語幹	*	*	*	*	ヨウ	様	様	ヨー	ヨウ	漢	様	ヨー	ヨウ	ヨウ	*	*	*	*	*	*	1	C3	*
に	助動詞	*	*	*	文語助動詞-ナリ-断定	連用形-ニ	ナリ	なり-断定	に	ニ	ニ	和	なり	ナリ	ナリ	ナリ	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@-1動詞%F2@0"	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
ある	動詞	非自立可能	*	*	五段-ラ行	終止形-一般	アル	有る	ある	アル	アル	和	ある	アル	アル	アル	*	*	*	*	*	*	1	C3	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
忘れ	動詞	非自立可能	*	*	文語下二段-ラ行	未然形-一般	ワスレル	忘れる	忘れ	ワスレ	ワスレ	和	忘る	ワスル	ワスル	ワスル	*	*	*	*	*	*	0	C3	*
まい	助動詞	*	*	*	助動詞-マイ	終止形-一般	マイ	まい	まい	マイ	マイ	和	まい	マイ	マイ	マイ	*	*	*	*	*	*	*	動詞%F4@1	*
ぞ	助詞	終助詞	*	*	*	*	ゾ	ぞ	ぞ	ゾ	ゾ	和	ぞ	ゾ	ゾ	ゾ	*	*	*	*	*	*	*	"形容詞%F2@-1	動詞%F2@0"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
卯	名詞	普通名詞	一般	*	*	*	ウ	卯	卯	ウ	ウ	和	卯	ウ	ウ	ウ	*	*	*	*	*	*	1	C3	*
時	名詞	普通名詞	副詞可能	*	*	*	トキ	時	時	トキ	トキ	和	時	トキ	トキ	トキ	ト濁	基本形	*	*	*	*	2	C3	*
まで	助詞	副助詞	*	*	*	*	マデ	まで	まで	マデ	マデ	和	まで	マデ	マデ	マデ	*	*	*	*	*	*	*	"名詞%F2@1	形容詞%F2@1	動詞%F2@1"	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
ぢ	副詞	*	*	*	*	*	ジ	じ	ぢ	ジ	ヂ	和	ぢ	ジ	ヂ	ジ	*	*	*	*	*	*	0	*	*
や	助詞	係助詞	*	*	*	*	ヤ	や	や	ヤ	ヤ	和	や	ヤ	ヤ	ヤ	*	*	*	*	*	*	*	*	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
」	補助記号	括弧閉	*	*	*	*		」	」			記号	」				*	*	*	*	*	*	*	*	*
　	空白	*	*	*	*	*		　	　			記号	　				*	*	*	*	*	*	*	*	*
それ	代名詞	*	*	*	*	*	ソレ	其れ	それ	ソレ	ソレ	和	それ	ソレ	ソレ	ソレ	*	*	*	*	*	*	0	*	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
二三	名詞	数詞	*	*	*	*	ニサン	二三	二三	ニサン	ニサン	漢	二三	ニサン	ニサン	ニサン	*	*	N3	*	*	*	1	C1	*
度	名詞	普通名詞	助数詞可能	*	*	*	ド	度	度	ド	ド	漢	度	ド	ド	ド	*	*	*	*	*	B	0	C3	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
繰返さ	動詞	一般	*	*	五段-サ行	未然形-一般	クリカエス	繰り返す	繰返さ	クリカエサ	クリカエサ	和	繰返す	クリカエス	クリカエス	クリカエス	*	*	*	*	*	*	"0	3"	C2	*
れ	助動詞	*	*	*	助動詞-レル	連用形-一般	レル	れる	れ	レ	レ	和	れる	レル	レル	レル	*	*	*	*	*	*	*	動詞%F3@1	M4@1
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
か	助詞	終助詞	*	*	*	*	カ	か	か	カ	カ	和	か	カ	カ	カ	*	*	*	*	*	*	*	"動詞%F2@0	形容詞%F2@-1	名詞%F1"	*
と	助詞	格助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"名詞%F1	動詞%F1	形容詞%F2@-1"	*
思ふ	動詞	一般	*	*	五段-ワア行	終止形-一般	オモウ	思う	思ふ	オモウ	オモフ	和	思ふ	オモウ	オモフ	オモウ	*	*	*	*	*	*	2	C1	*
と	助詞	接続助詞	*	*	*	*	ト	と	と	ト	ト	和	と	ト	ト	ト	*	*	*	*	*	*	*	"形容詞%F2@-1	動詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
やがて	副詞	*	*	*	*	*	ヤガテ	軈て	やがて	ヤガテ	ヤガテ	和	やがて	ヤガテ	ヤガテ	ヤガテ	*	*	*	*	*	*	0	*	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
人	名詞	普通名詞	一般	*	*	*	ヒト	人	人	ヒト	ヒト	和	人	ヒト	ヒト	ヒト	ヒ濁	基本形	*	*	*	*	0	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
けはひ	名詞	普通名詞	一般	*	*	*	ケハイ	気配	けはひ	ケハイ	ケハヒ	和	けはひ	ケハイ	ケハヒ	ケハイ	*	*	*	*	*	*	"1	2"	C1	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
止ん	動詞	一般	*	*	五段-マ行	連用形-撥音便	ヤム	止む	止ん	ヤン	ヤン	和	止む	ヤム	ヤム	ヤム	*	*	*	*	*	*	0	C4	*
で	助詞	接続助詞	*	*	*	*	テ	て	で	デ	デ	和	で	デ	デ	デ	*	*	*	*	*	*	*	"動詞%F1	形容詞%F2@-1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
あたり	名詞	普通名詞	副詞可能	*	*	*	アタリ	辺り	あたり	アタリ	アタリ	和	あたり	アタリ	アタリ	アタリ	*	*	*	*	*	*	1	C1	*
は	助詞	係助詞	*	*	*	*	ハ	は	は	ワ	ハ	和	は	ワ	ハ	ハ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1	形容詞%F2@-1"	*
忽	副詞	*	*	*	*	*	タチマチ	忽ち	忽	タチマチ	タチマチ	和	忽	タチマチ	タチマチ	タチマチ	*	*	*	*	*	*	0	*	*
《	補助記号	括弧開	*	*	*	*		《	《			記号	《				*	*	*	*	*	*	*	*	*
たち	動詞	一般	*	*	文語四段-タ行	連用形-一般	タツ	立つ	たち	タチ	タチ	和	たつ	タツ	タツ	タツ	タ濁	基本形	*	*	*	*	1	C1	*
ま	名詞	普通名詞	助数詞可能	*	*	*	マ	間	ま	マ	マ	和	ま	マ	マ	マ	*	*	*	*	*	B1WB2WB	0	C3	*
》	補助記号	括弧閉	*	*	*	*		》	》			記号	》				*	*	*	*	*	*	*	*	*
ち	副詞	*	*	*	*	*	チッ	ちっ	ち	チ	チ	和	ち	チ	チ	チ	*	*	*	*	*	*	1	*	*
元	名詞	普通名詞	一般	*	*	*	モト	元	元	モト	モト	和	元	モト	モト	モト	*	*	*	*	*	*	"2	0"	C4	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
やう	形状詞	助動詞語幹	*	*	*	*	ヨウ	様	やう	ヨー	ヤウ	漢	やう	ヨー	ヤウ	ヨウ	*	*	*	*	*	*	1	C3	*
に	助動詞	*	*	*	助動詞-ダ	連用形-ニ	ダ	だ	に	ニ	ニ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
静	形状詞	一般	*	*	*	*	シズカ	静か	静	シズカ	シズカ	和	静	シズカ	シズカ	シズカ	*	*	*	*	*	*	1	C1	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
冬	名詞	普通名詞	副詞可能	*	*	*	フユ	冬	冬	フユ	フユ	和	冬	フユ	フユ	フユ	*	*	*	*	*	*	2	C3	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
夜	名詞	普通名詞	副詞可能	*	*	*	ヨル	夜	夜	ヨル	ヨル	和	夜	ヨル	ヨル	ヨル	*	*	*	*	*	*	1	C3	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
なつ	動詞	非自立可能	*	*	五段-ラ行	連用形-促音便	ナル	成る	なつ	ナッ	ナッ	和	なる	ナル	ナル	ナル	*	*	*	*	*	*	1	C1	*
た	助動詞	*	*	*	助動詞-タ	終止形-一般	タ	た	た	タ	タ	和	た	タ	タ	タ	*	*	*	*	*	*	*	"動詞%F2@1	形容詞%F4@-2"	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
その	連体詞	*	*	*	*	*	ソノ	其の	その	ソノ	ソノ	和	その	ソノ	ソノ	ソノ	*	*	*	*	*	*	0	*	*
静	名詞	普通名詞	形状詞可能	*	*	*	セイ	静	静	セー	セイ	漢	静	セー	セイ	セイ	*	*	*	*	*	*	1	C3	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
中	名詞	普通名詞	副詞可能	*	*	*	ナカ	中	中	ナカ	ナカ	和	中	ナカ	ナカ	ナカ	*	*	*	*	*	*	1	C4	*
に	助詞	格助詞	*	*	*	*	ニ	に	に	ニ	ニ	和	に	ニ	ニ	ニ	*	*	*	*	*	*	*	名詞%F1	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
切	形容詞	一般	*	*	文語形容詞-ク	語幹-一般	セツナイ	切ない	切	セツナ	セツナ	混	切し	セツナシ	セツナシ	セツナシ	*	*	*	*	*	*	3	C1	*
燈台	名詞	普通名詞	一般	*	*	*	トウダイ	灯台	燈台	トーダイ	トウダイ	漢	燈台	トーダイ	トウダイ	トウダイ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
油	名詞	普通名詞	一般	*	*	*	アブラ	油	油	アブラ	アブラ	和	油	アブラ	アブラ	アブラ	*	*	*	*	*	*	0	C2	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
鳴る	動詞	一般	*	*	文語四段-ラ行	終止形-一般	ナル	鳴る	鳴る	ナル	ナル	和	鳴る	ナル	ナル	ナル	*	*	*	*	*	*	0	C4	*
。	補助記号	句点	*	*	*	*		。	。			記号	。				*	*	*	*	*	*	*	*	*
赤い	形容詞	一般	*	*	文語形容詞-ク	連体形-イ音便	アカイ	赤い	赤い	アカイ	アカイ	和	赤し	アカシ	アカシ	アカシ	*	*	*	*	*	*	1	C1	*
真綿	名詞	普通名詞	一般	*	*	*	マワタ	真綿	真綿	マワタ	マワタ	和	真綿	マワタ	マワタ	マワタ	*	*	*	*	*	*	0	C2	*
の	助詞	格助詞	*	*	*	*	ノ	の	の	ノ	ノ	和	の	ノ	ノ	ノ	*	*	*	*	*	*	*	名詞%F1	*
やう	形状詞	助動詞語幹	*	*	*	*	ヨウ	様	やう	ヨー	ヤウ	漢	やう	ヨー	ヤウ	ヨウ	*	*	*	*	*	*	1	C3	*
な	助動詞	*	*	*	助動詞-ダ	連体形-一般	ダ	だ	な	ナ	ナ	和	だ	ダ	ダ	ダ	*	*	*	*	*	*	*	名詞%F1	*
火	名詞	普通名詞	一般	*	*	*	ヒ	火	火	ヒ	ヒ	和	火	ヒ	ヒ	ヒ	ヒ濁	基本形	*	*	*	*	1	C4	*
が	助詞	格助詞	*	*	*	*	ガ	が	が	ガ	ガ	和	が	ガ	ガ	ガ	*	*	*	*	*	*	*	"動詞%F2@0	名詞%F1"	*
、	補助記号	読点	*	*	*	*		、	、			記号	、				*	*	*	*	*	*	*	*	*
